age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
33,WOR_0,178683,EDU_3,10,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,5013,0,40,NAT_0,INC_0
33,WOR_0,157747,EDU_2,12,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
41,WOR_0,156580,EDU_7,13,MAR_0,OCC_7,REL_2,RAC_1,GEN_1,0,0,35,NAT_5,INC_0
47,WOR_1,265097,EDU_1,9,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,4386,0,40,NAT_0,INC_1
35,WOR_6,202027,EDU_3,10,MAR_3,OCC_8,REL_2,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
43,WOR_0,104196,EDU_3,10,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
30,WOR_6,84119,EDU_7,13,MAR_0,OCC_8,REL_0,RAC_1,GEN_0,0,0,43,NAT_0,INC_0
45,WOR_0,30457,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,15024,0,40,NAT_0,INC_1
45,WOR_0,390368,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_0,GEN_0,15024,0,99,NAT_0,INC_1
24,WOR_0,39615,EDU_7,13,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
32,WOR_0,200246,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
48,WOR_3,383384,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
40,WOR_1,284086,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,7688,0,40,NAT_0,INC_1
41,WOR_0,33126,EDU_11,11,MAR_0,OCC_4,REL_2,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
69,WOR_0,188643,EDU_1,9,MAR_2,OCC_7,REL_2,RAC_1,GEN_1,0,1429,30,NAT_0,INC_0
21,WOR_0,34816,EDU_11,11,MAR_1,OCC_7,REL_4,RAC_1,GEN_1,0,0,12,NAT_0,INC_0
39,WOR_0,48063,EDU_13,8,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,32,NAT_0,INC_0
18,WOR_0,67019,EDU_1,9,MAR_0,OCC_4,REL_2,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
52,WOR_0,23780,EDU_11,11,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,1977,45,NAT_0,INC_1
29,WOR_4,116394,EDU_7,13,MAR_6,OCC_5,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
25,WOR_0,179953,EDU_8,14,MAR_0,OCC_5,REL_0,RAC_1,GEN_1,2597,0,31,NAT_0,INC_0
28,WOR_2,127833,EDU_1,9,MAR_0,OCC_3,REL_3,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
59,WOR_0,214052,EDU_10,3,MAR_3,OCC_0,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
61,WOR_0,716416,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,44,NAT_0,INC_1
43,WOR_0,265072,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_2,GEN_0,0,2258,50,NAT_0,INC_1
32,WOR_0,40142,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
24,WOR_1,187397,EDU_3,10,MAR_0,OCC_2,REL_3,RAC_3,GEN_0,1151,0,40,NAT_0,INC_0
48,WOR_0,148995,EDU_3,10,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
55,WOR_0,256526,EDU_1,9,MAR_4,OCC_0,REL_2,RAC_1,GEN_0,4865,0,45,NAT_0,INC_0
55,WOR_0,145214,EDU_3,10,MAR_3,OCC_7,REL_3,RAC_1,GEN_1,4650,0,20,NAT_0,INC_0
48,WOR_3,121424,EDU_7,13,MAR_4,OCC_9,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
23,WOR_0,359759,EDU_1,9,MAR_0,OCC_6,REL_0,RAC_2,GEN_0,0,0,40,NAT_8,INC_0
36,WOR_1,171482,EDU_3,10,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,56,NAT_0,INC_1
41,WOR_0,150755,EDU_9,16,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,15024,0,50,NAT_25,INC_1
44,WOR_4,68729,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_2,GEN_0,0,0,40,NAT_0,INC_1
32,WOR_0,106014,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,5178,0,50,NAT_0,INC_1
38,WOR_1,200153,EDU_2,12,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
46,WOR_0,265266,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,1902,40,NAT_0,INC_1
40,WOR_0,247245,EDU_12,5,MAR_3,OCC_4,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
17,WOR_0,74706,EDU_0,7,MAR_0,OCC_11,REL_0,RAC_1,GEN_0,0,0,20,NAT_0,INC_0
58,WOR_0,200040,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
79,WOR_3,158319,EDU_1,9,MAR_2,OCC_4,REL_2,RAC_1,GEN_1,0,0,24,NAT_0,INC_0
65,WOR_0,270935,EDU_1,9,MAR_2,OCC_6,REL_2,RAC_1,GEN_0,0,0,55,NAT_0,INC_0
22,WOR_0,340217,EDU_3,10,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
23,WOR_0,249087,EDU_7,13,MAR_0,OCC_9,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
30,WOR_0,392518,EDU_2,12,MAR_5,OCC_10,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
49,WOR_0,120629,EDU_7,13,MAR_3,OCC_8,REL_2,RAC_0,GEN_1,27828,0,60,NAT_0,INC_1
48,WOR_5,77102,EDU_9,16,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
56,WOR_0,90017,EDU_6,4,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_26,INC_0
27,WOR_0,176761,EDU_1,9,MAR_0,OCC_6,REL_5,RAC_3,GEN_0,0,0,40,NAT_28,INC_0
44,WOR_0,154993,EDU_3,10,MAR_4,OCC_6,REL_3,RAC_1,GEN_1,0,0,55,NAT_0,INC_0
26,WOR_0,106548,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
31,WOR_0,91666,EDU_1,9,MAR_0,OCC_8,REL_0,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
61,WOR_0,101500,EDU_11,11,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
58,WOR_0,196502,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_1
51,WOR_4,97934,EDU_7,13,MAR_1,OCC_1,REL_1,RAC_1,GEN_0,5178,0,40,NAT_0,INC_1
35,WOR_0,117555,EDU_2,12,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
35,WOR_0,183898,EDU_1,9,MAR_3,OCC_6,REL_3,RAC_1,GEN_0,2354,0,40,NAT_0,INC_0
49,WOR_0,218357,EDU_11,11,MAR_3,OCC_5,REL_2,RAC_1,GEN_1,0,0,38,NAT_0,INC_0
20,WOR_0,228452,EDU_3,10,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
31,WOR_0,29662,EDU_3,10,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,60,NAT_0,INC_0
65,WOR_1,200764,EDU_1,9,MAR_3,OCC_7,REL_2,RAC_1,GEN_1,0,0,16,NAT_0,INC_1
44,WOR_0,122381,EDU_3,10,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
41,WOR_0,191547,EDU_8,14,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,99999,0,55,NAT_0,INC_1
48,WOR_0,345006,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,45,NAT_4,INC_0
59,WOR_0,66356,EDU_6,4,MAR_0,OCC_1,REL_3,RAC_1,GEN_0,4865,0,40,NAT_0,INC_0
44,WOR_0,229148,EDU_1,9,MAR_0,OCC_13,REL_2,RAC_0,GEN_0,0,0,35,NAT_0,INC_0
30,WOR_0,98733,EDU_3,10,MAR_3,OCC_0,REL_3,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
26,WOR_0,64289,EDU_1,9,MAR_0,OCC_1,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
61,WOR_1,167347,EDU_3,10,MAR_1,OCC_7,REL_1,RAC_1,GEN_0,0,0,35,NAT_0,INC_0
31,WOR_1,58624,EDU_1,9,MAR_0,OCC_12,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
24,WOR_0,218678,EDU_7,13,MAR_0,OCC_10,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
52,WOR_0,194580,EDU_10,3,MAR_3,OCC_1,REL_3,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
41,WOR_0,205195,EDU_2,12,MAR_3,OCC_10,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
46,WOR_1,133969,EDU_8,14,MAR_3,OCC_5,REL_2,RAC_4,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_3,117125,EDU_12,5,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_26,INC_0
31,WOR_0,226443,EDU_5,15,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,1977,70,NAT_0,INC_1
41,WOR_5,187322,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_0,224426,EDU_8,14,MAR_0,OCC_8,REL_0,RAC_1,GEN_0,0,0,38,NAT_0,INC_0
28,WOR_0,365411,EDU_12,5,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,42,NAT_0,INC_0
48,WOR_0,70668,EDU_4,6,MAR_0,OCC_11,REL_5,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
42,WOR_5,396758,EDU_3,10,MAR_3,OCC_5,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
42,WOR_0,194636,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
18,WOR_0,396270,EDU_1,9,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,25,NAT_0,INC_0
37,WOR_0,131827,EDU_1,9,MAR_0,OCC_6,REL_3,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
18,WOR_0,118376,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,15,NAT_0,INC_0
38,WOR_0,198751,EDU_1,9,MAR_3,OCC_13,REL_2,RAC_2,GEN_0,0,0,40,NAT_13,INC_0
44,WOR_0,104719,EDU_2,12,MAR_0,OCC_7,REL_2,RAC_1,GEN_0,0,0,38,NAT_0,INC_0
43,WOR_0,183674,EDU_13,8,MAR_5,OCC_10,REL_3,RAC_1,GEN_1,0,0,25,NAT_1,INC_0
20,WOR_0,382153,EDU_3,10,MAR_0,OCC_10,REL_0,RAC_1,GEN_0,0,0,25,NAT_0,INC_0
62,WOR_2,337721,EDU_1,9,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,8,NAT_0,INC_0
21,WOR_0,142875,EDU_4,6,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,44,NAT_0,INC_0
40,WOR_0,93955,EDU_3,10,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
30,WOR_0,205152,EDU_7,13,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
24,WOR_0,162593,EDU_7,13,MAR_0,OCC_7,REL_2,RAC_2,GEN_1,0,0,40,NAT_0,INC_0
38,WOR_2,36425,EDU_3,10,MAR_3,OCC_3,REL_2,RAC_1,GEN_1,0,0,25,NAT_0,INC_0
19,WOR_0,240841,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
73,WOR_5,74040,EDU_6,4,MAR_3,OCC_4,REL_2,RAC_2,GEN_1,0,0,40,NAT_0,INC_0
51,WOR_0,379797,EDU_4,6,MAR_1,OCC_0,REL_1,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
36,WOR_0,254202,EDU_1,9,MAR_3,OCC_8,REL_3,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
19,WOR_2,291509,EDU_13,8,MAR_0,OCC_3,REL_0,RAC_1,GEN_0,0,0,28,NAT_0,INC_0
26,WOR_0,388812,EDU_3,10,MAR_0,OCC_10,REL_2,RAC_0,GEN_0,0,0,35,NAT_0,INC_0
38,WOR_0,33975,EDU_7,13,MAR_1,OCC_9,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
44,WOR_0,190531,EDU_7,13,MAR_3,OCC_5,REL_3,RAC_0,GEN_1,0,0,35,NAT_0,INC_0
33,WOR_0,137310,EDU_1,9,MAR_0,OCC_0,REL_0,RAC_1,GEN_1,0,0,40,NAT_1,INC_0
34,WOR_0,284629,EDU_1,9,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
52,WOR_1,194788,EDU_8,14,MAR_3,OCC_8,REL_2,RAC_1,GEN_1,4787,0,60,NAT_0,INC_1
31,WOR_4,168312,EDU_11,11,MAR_0,OCC_8,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
48,WOR_3,58683,EDU_3,10,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,70,NAT_0,INC_1
80,WOR_0,202483,EDU_1,9,MAR_5,OCC_7,REL_2,RAC_1,GEN_1,0,0,16,NAT_0,INC_0
38,WOR_0,103474,EDU_7,13,MAR_0,OCC_9,REL_2,RAC_1,GEN_1,0,0,45,NAT_0,INC_0
60,WOR_0,121832,EDU_0,7,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
18,WOR_0,101795,EDU_4,6,MAR_0,OCC_13,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
61,WOR_0,105384,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
26,WOR_0,165418,EDU_2,12,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
45,WOR_1,188823,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
60,WOR_0,187124,EDU_1,9,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
50,WOR_0,201984,EDU_1,9,MAR_3,OCC_0,REL_3,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
23,WOR_4,41031,EDU_3,10,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
57,WOR_0,161964,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,55,NAT_0,INC_0
50,WOR_0,339954,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
27,WOR_0,428030,EDU_7,13,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
42,WOR_0,314649,EDU_1,9,MAR_5,OCC_13,REL_5,RAC_2,GEN_0,0,0,40,NAT_1,INC_0
30,WOR_0,53285,EDU_1,9,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,52,NAT_0,INC_1
30,WOR_5,137613,EDU_8,14,MAR_1,OCC_5,REL_1,RAC_2,GEN_0,0,0,17,NAT_23,INC_0
41,WOR_0,49797,EDU_3,10,MAR_4,OCC_8,REL_2,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
18,WOR_0,301867,EDU_1,9,MAR_0,OCC_10,REL_0,RAC_4,GEN_1,0,0,20,NAT_0,INC_0
45,WOR_0,117310,EDU_7,13,MAR_3,OCC_10,REL_2,RAC_1,GEN_1,0,0,46,NAT_0,INC_0
60,WOR_0,152369,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
38,WOR_0,193026,EDU_3,10,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_30,INC_0
39,WOR_0,325374,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,15024,0,40,NAT_0,INC_1
52,WOR_0,113522,EDU_1,9,MAR_0,OCC_0,REL_2,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
53,WOR_0,88842,EDU_1,9,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,99999,0,40,NAT_0,INC_1
37,WOR_3,183127,EDU_1,9,MAR_3,OCC_10,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
30,WOR_1,27051,EDU_3,10,MAR_0,OCC_13,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
31,WOR_0,332379,EDU_1,9,MAR_0,OCC_0,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
25,WOR_0,198163,EDU_1,9,MAR_0,OCC_8,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
22,WOR_0,91733,EDU_3,10,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
42,WOR_1,339671,EDU_7,13,MAR_5,OCC_5,REL_2,RAC_1,GEN_1,8614,0,45,NAT_0,INC_1
37,WOR_0,79586,EDU_1,9,MAR_4,OCC_0,REL_0,RAC_2,GEN_0,0,0,60,NAT_0,INC_0
56,WOR_4,205805,EDU_7,13,MAR_1,OCC_8,REL_1,RAC_1,GEN_0,7688,0,40,NAT_0,INC_1
30,WOR_0,224377,EDU_1,9,MAR_0,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
28,WOR_0,82531,EDU_3,10,MAR_0,OCC_4,REL_2,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
29,WOR_0,178469,EDU_1,9,MAR_0,OCC_10,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
34,WOR_0,176469,EDU_7,13,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,38,NAT_0,INC_0
33,WOR_0,251120,EDU_7,13,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,7688,0,50,NAT_0,INC_1
27,WOR_0,79661,EDU_1,9,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,4386,0,40,NAT_0,INC_1
17,WOR_2,171461,EDU_4,6,MAR_0,OCC_3,REL_0,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
29,WOR_4,339002,EDU_11,11,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
34,WOR_0,83800,EDU_3,10,MAR_1,OCC_4,REL_4,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
23,WOR_0,112854,EDU_3,10,MAR_0,OCC_10,REL_5,RAC_1,GEN_1,0,0,35,NAT_0,INC_0
44,WOR_2,276096,EDU_3,10,MAR_0,OCC_3,REL_5,RAC_1,GEN_0,0,0,45,NAT_0,INC_0
18,WOR_0,446839,EDU_1,9,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,30,NAT_0,INC_0
56,WOR_0,659558,EDU_13,8,MAR_2,OCC_4,REL_3,RAC_0,GEN_1,0,0,40,NAT_0,INC_0
40,WOR_0,173607,EDU_4,6,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
28,WOR_0,67218,EDU_6,4,MAR_1,OCC_10,REL_5,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
43,WOR_0,129853,EDU_4,6,MAR_0,OCC_0,REL_2,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
18,WOR_0,114828,EDU_13,8,MAR_0,OCC_0,REL_0,RAC_1,GEN_0,0,0,4,NAT_0,INC_0
46,WOR_5,222374,EDU_1,9,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,43,NAT_0,INC_1
50,WOR_0,189107,EDU_1,9,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
40,WOR_0,149102,EDU_1,9,MAR_5,OCC_13,REL_2,RAC_1,GEN_0,2174,0,60,NAT_19,INC_0
29,WOR_2,95108,EDU_1,9,MAR_0,OCC_3,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
47,WOR_3,20946,EDU_7,13,MAR_3,OCC_4,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
53,WOR_5,21412,EDU_3,10,MAR_1,OCC_4,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
50,WOR_0,191299,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_0
31,WOR_3,286282,EDU_7,13,MAR_1,OCC_7,REL_4,RAC_1,GEN_1,0,0,20,NAT_0,INC_0
23,WOR_0,62278,EDU_1,9,MAR_0,OCC_6,REL_3,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
33,WOR_0,236013,EDU_2,12,MAR_1,OCC_8,REL_4,RAC_1,GEN_1,0,0,55,NAT_0,INC_1
31,WOR_0,224234,EDU_1,9,MAR_0,OCC_12,REL_0,RAC_0,GEN_0,0,0,40,NAT_0,INC_0
30,WOR_0,108247,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
48,WOR_1,334409,EDU_7,13,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,0,0,50,NAT_0,INC_1
36,WOR_0,134367,EDU_7,13,MAR_1,OCC_9,REL_4,RAC_1,GEN_1,0,0,32,NAT_0,INC_1
34,WOR_2,93834,EDU_1,9,MAR_4,OCC_3,REL_0,RAC_1,GEN_1,0,0,8,NAT_0,INC_0
47,WOR_2,34458,EDU_6,4,MAR_1,OCC_3,REL_1,RAC_1,GEN_0,0,0,10,NAT_0,INC_0
48,WOR_4,33084,EDU_7,13,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
24,WOR_0,278130,EDU_1,9,MAR_0,OCC_6,REL_0,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
53,WOR_0,239284,EDU_1,9,MAR_3,OCC_7,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
25,WOR_0,240676,EDU_3,10,MAR_3,OCC_9,REL_0,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
48,WOR_0,43479,EDU_11,11,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,5013,0,40,NAT_0,INC_0
50,WOR_0,204518,EDU_6,4,MAR_3,OCC_6,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
36,WOR_0,238415,EDU_11,11,MAR_1,OCC_10,REL_1,RAC_1,GEN_0,0,0,50,NAT_0,INC_1
22,WOR_0,200819,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
27,WOR_3,198493,EDU_1,9,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,60,NAT_0,INC_0
22,WOR_0,142566,EDU_1,9,MAR_0,OCC_10,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
29,WOR_3,322238,EDU_1,9,MAR_0,OCC_1,REL_2,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
19,WOR_0,495982,EDU_3,10,MAR_0,OCC_7,REL_0,RAC_1,GEN_0,0,0,10,NAT_0,INC_0
29,WOR_0,276345,EDU_1,9,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
45,WOR_0,196584,EDU_11,11,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,1564,40,NAT_0,INC_1
44,WOR_3,270495,EDU_3,10,MAR_1,OCC_4,REL_4,RAC_1,GEN_1,0,0,50,NAT_0,INC_0
50,WOR_1,30008,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,45,NAT_0,INC_1
50,WOR_3,156606,EDU_3,10,MAR_1,OCC_8,REL_4,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
41,WOR_0,394669,EDU_7,13,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,1741,40,NAT_0,INC_0
42,WOR_0,112181,EDU_1,9,MAR_1,OCC_0,REL_4,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
37,WOR_1,218490,EDU_1,9,MAR_1,OCC_2,REL_1,RAC_1,GEN_0,7688,0,35,NAT_0,INC_1
46,WOR_0,201595,EDU_1,9,MAR_1,OCC_12,REL_1,RAC_1,GEN_0,0,0,70,NAT_0,INC_0
18,WOR_0,222851,EDU_0,7,MAR_0,OCC_10,REL_0,RAC_1,GEN_1,0,0,10,NAT_0,INC_0
22,WOR_0,188544,EDU_11,11,MAR_0,OCC_7,REL_0,RAC_1,GEN_1,0,0,30,NAT_0,INC_0
47,WOR_0,341814,EDU_7,13,MAR_1,OCC_5,REL_4,RAC_1,GEN_1,0,0,45,NAT_0,INC_0
25,WOR_0,132327,EDU_3,10,MAR_4,OCC_7,REL_5,RAC_3,GEN_1,0,0,40,NAT_33,INC_0
29,WOR_0,91189,EDU_7,13,MAR_1,OCC_0,REL_1,RAC_1,GEN_0,0,0,48,NAT_0,INC_0
48,WOR_0,151584,EDU_1,9,MAR_3,OCC_12,REL_2,RAC_1,GEN_0,0,0,46,NAT_0,INC_0
27,WOR_0,110622,EDU_7,13,MAR_0,OCC_7,REL_2,RAC_2,GEN_1,0,0,40,NAT_8,INC_0
17,WOR_0,169658,EDU_4,6,MAR_0,OCC_4,REL_0,RAC_1,GEN_1,0,0,21,NAT_0,INC_0
40,WOR_0,230684,EDU_1,9,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
54,WOR_5,166774,EDU_8,14,MAR_0,OCC_5,REL_2,RAC_1,GEN_1,0,0,45,NAT_0,INC_1
34,WOR_1,105540,EDU_7,13,MAR_1,OCC_5,REL_1,RAC_1,GEN_0,0,2051,40,NAT_0,INC_0
57,WOR_0,212448,EDU_7,13,MAR_3,OCC_8,REL_2,RAC_1,GEN_1,0,0,45,NAT_0,INC_1
34,WOR_0,182218,EDU_11,11,MAR_3,OCC_5,REL_3,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
63,WOR_0,149756,EDU_4,6,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,1740,40,NAT_0,INC_0
45,WOR_0,54260,EDU_3,10,MAR_3,OCC_6,REL_3,RAC_1,GEN_0,0,0,99,NAT_0,INC_0
40,WOR_0,331651,EDU_3,10,MAR_4,OCC_4,REL_2,RAC_1,GEN_1,0,0,40,NAT_0,INC_0
59,WOR_0,200316,EDU_1,9,MAR_1,OCC_6,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_0
44,WOR_0,335223,EDU_1,9,MAR_1,OCC_13,REL_1,RAC_1,GEN_0,0,0,40,NAT_0,INC_1
