ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
62,135,8,98,8,1,2,74,3,0,5,13,0,76,-7,0,0,54,-7,2,2,1,100,RIS_0
92,143,30,52,16,0,0,100,-7,7,8,9,4,35,9,1,1,0,90,3,3,0,45,RIS_1
72,39,23,93,23,2,0,52,3,6,8,11,0,61,-7,0,0,28,-8,2,1,1,51,RIS_0
84,316,27,25,30,0,0,100,-7,7,8,30,7,43,1,4,6,39,56,2,2,6,77,RIS_1
69,167,11,105,20,1,1,80,4,6,6,28,0,100,-7,0,2,43,-8,3,4,2,100,RIS_0
68,14,9,96,20,2,2,69,4,6,2,24,0,41,-7,0,0,52,53,9,2,-8,100,RIS_0
69,44,24,21,3,0,0,100,-7,7,8,3,0,6,-7,0,0,-4,10,2,-8,-8,100,RIS_0
87,164,3,47,21,0,0,100,-7,7,8,13,2,23,16,1,4,9,18,2,2,0,85,RIS_1
59,118,9,110,29,1,0,91,61,6,5,29,1,72,0,0,0,7,-9,2,1,1,70,RIS_0
79,-9,7,157,14,0,0,100,-7,7,8,23,5,17,-8,0,6,2,79,3,3,0,51,RIS_1
73,277,5,68,28,1,0,95,26,6,3,28,2,27,-7,4,3,31,-8,3,6,1,87,RIS_1
66,315,16,109,21,1,1,70,50,6,2,23,0,46,0,0,0,19,-8,7,1,0,88,RIS_0
82,270,2,17,23,0,0,54,47,6,6,43,2,21,2,0,4,42,49,5,2,1,86,RIS_0
83,-9,15,29,3,1,0,100,-7,7,8,-4,0,23,-7,0,5,7,-8,2,2,0,76,RIS_0
85,198,0,101,26,0,0,100,-7,6,6,36,4,18,1,0,1,53,90,7,3,0,90,RIS_1
65,155,27,132,2,1,1,86,4,6,5,8,0,60,0,0,0,47,-8,2,1,0,100,RIS_0
80,285,2,70,38,0,0,100,-7,7,8,1,5,23,10,2,2,12,-8,2,1,0,74,RIS_1
62,250,13,105,25,1,0,78,57,6,6,9,2,5,0,0,0,57,-7,2,1,1,83,RIS_0
58,196,2,38,31,0,0,100,45,7,6,24,4,11,2,4,1,10,88,1,2,4,53,RIS_0
89,191,39,68,18,0,0,100,-6,7,8,5,2,12,-7,1,1,-3,-8,2,2,-8,28,RIS_1
90,63,35,107,2,0,0,100,-7,7,8,13,2,60,-7,1,2,0,-7,2,2,0,74,RIS_1
65,239,12,96,5,2,2,80,50,6,2,6,0,19,-7,0,0,12,-8,1,1,0,58,RIS_0
80,319,36,79,24,0,0,100,-7,7,8,12,0,57,0,0,3,6,-9,2,2,0,59,RIS_1
73,153,6,79,42,6,0,96,2,6,6,26,1,56,0,5,0,62,77,6,3,2,80,RIS_0
56,108,11,92,10,1,2,88,2,4,2,14,0,48,0,0,0,4,-9,1,3,1,100,RIS_0
79,232,4,5,27,0,0,100,-7,7,8,24,4,19,17,1,2,0,-8,2,2,1,72,RIS_0
60,182,12,51,5,1,5,88,2,1,5,7,0,84,0,4,3,84,47,1,1,1,100,RIS_0
73,89,21,56,16,1,0,76,37,4,6,20,0,21,0,0,0,7,-8,1,1,0,70,RIS_1
71,89,2,89,34,0,0,93,26,4,8,28,0,48,-7,1,4,52,-9,6,3,1,100,RIS_0
88,184,4,74,35,0,0,76,20,6,6,29,8,43,8,1,1,59,-9,2,2,1,83,RIS_1
79,447,2,90,38,0,0,90,3,6,6,54,2,40,0,1,1,41,64,4,4,0,78,RIS_1
64,80,2,93,26,0,1,87,6,6,6,19,0,34,-7,0,0,89,78,7,2,0,99,RIS_0
75,51,10,106,25,0,0,100,-7,7,8,12,3,30,9,2,3,2,85,0,-8,0,87,RIS_1
89,182,14,64,24,0,0,100,-7,7,8,4,4,43,19,1,2,56,72,2,2,0,82,RIS_1
66,74,4,86,28,0,0,100,23,6,6,18,4,46,-7,2,4,11,37,5,2,1,83,RIS_1
63,153,11,38,28,0,0,100,-7,6,8,50,5,69,-7,0,3,9,69,2,4,4,72,RIS_0
86,207,2,59,45,0,0,100,-7,7,8,17,5,32,0,1,1,0,45,3,2,0,49,RIS_1
90,297,10,83,17,0,0,100,-7,7,8,16,2,28,-7,0,3,3,-8,2,2,0,8,RIS_1
68,168,12,79,50,0,0,97,34,6,6,46,0,43,3,2,3,72,85,5,2,2,80,RIS_1
80,245,3,118,18,0,0,90,35,6,7,44,0,32,3,4,3,0,19,10,3,0,80,RIS_1
69,262,9,83,52,0,0,96,-7,7,6,17,4,34,5,0,2,40,86,6,3,0,84,RIS_1
89,347,5,122,28,0,0,100,-7,7,8,28,2,19,8,1,1,-5,71,4,2,4,45,RIS_1
71,80,3,35,14,1,0,92,3,4,6,7,0,18,0,0,0,48,90,7,2,0,81,RIS_0
69,98,16,102,12,1,0,81,36,6,5,6,0,29,-7,0,0,12,-8,1,-8,4,77,RIS_0
78,317,5,80,10,0,0,100,-7,7,8,36,8,24,0,1,1,7,86,4,4,0,79,RIS_1
87,51,70,57,25,0,0,100,-6,7,8,8,2,59,-8,1,1,13,94,2,2,0,28,RIS_1
64,152,8,124,41,1,7,91,63,6,6,23,1,39,1,0,0,89,-8,9,4,2,86,RIS_0
91,283,2,47,34,0,0,100,-7,7,8,31,5,35,-7,1,1,5,74,3,2,2,81,RIS_1
73,156,2,49,27,0,0,96,-7,6,8,47,1,32,2,2,4,29,6,2,4,0,56,RIS_1
73,75,5,86,19,0,0,89,34,6,6,28,0,20,0,0,0,15,-8,7,3,7,79,RIS_0
67,184,6,49,24,0,0,92,69,6,6,28,3,24,-7,0,0,25,58,6,3,0,61,RIS_1
76,274,2,39,34,0,0,81,-7,5,8,29,1,48,0,5,3,44,55,4,1,0,64,RIS_0
88,183,7,136,29,0,0,92,25,6,6,30,2,51,0,0,0,13,9,1,1,0,75,RIS_1
67,43,4,92,8,3,2,91,40,6,2,38,1,32,0,0,0,8,-8,2,1,4,99,RIS_0
76,299,7,91,21,0,0,100,-7,7,8,25,4,19,16,2,2,29,74,8,1,5,63,RIS_1
76,174,21,57,19,0,0,100,70,7,8,29,4,57,0,0,3,19,-8,12,5,3,87,RIS_0
76,317,5,54,20,0,0,100,66,7,6,21,7,35,4,1,1,2,20,4,2,1,61,RIS_1
91,138,34,39,27,0,0,100,-7,7,8,25,4,34,0,1,3,10,56,5,2,0,60,RIS_1
76,205,4,33,43,0,0,100,-7,7,8,54,3,28,0,1,1,4,43,6,-8,10,27,RIS_1
82,173,11,19,5,0,0,100,-7,7,8,5,0,37,1,5,1,10,85,2,2,1,99,RIS_0
80,132,3,78,26,0,2,84,11,0,2,28,1,23,0,0,2,15,-9,2,2,2,56,RIS_1
89,84,23,65,5,0,0,100,-7,7,8,22,1,34,2,2,3,-3,7,2,2,0,62,RIS_0
61,20,12,34,8,1,1,89,3,4,2,8,0,40,4,0,0,6,70,2,2,1,100,RIS_0
58,157,3,68,36,0,0,92,3,4,6,52,1,41,0,6,2,48,-9,10,5,4,90,RIS_0
79,238,2,78,25,0,0,100,-7,6,8,17,2,49,0,0,0,9,90,4,3,2,56,RIS_1
75,146,31,90,41,0,0,100,-7,6,6,11,3,30,-7,1,3,28,18,2,5,0,40,RIS_1
77,59,6,20,12,0,0,100,-7,7,8,11,0,21,-7,0,0,27,14,3,2,5,70,RIS_1
80,259,28,62,38,1,0,74,4,6,7,26,2,26,0,1,3,17,52,3,2,5,51,RIS_1
90,86,3,82,35,0,0,100,-7,7,8,19,2,45,2,1,1,-2,-9,0,2,0,76,RIS_1
70,188,11,87,25,1,0,97,3,6,2,17,2,68,2,0,0,58,-8,1,5,3,86,RIS_0
68,207,11,93,35,0,0,97,19,6,6,20,3,58,0,1,1,2,7,6,1,0,70,RIS_1
72,207,7,41,18,2,0,54,21,6,8,29,1,14,0,4,3,76,10,2,4,3,100,RIS_0
83,225,22,115,19,0,0,100,-7,7,8,12,0,23,-7,9,6,49,73,2,2,0,45,RIS_0
89,-7,2,41,25,0,0,100,-7,7,8,12,1,45,0,10,2,2,-7,2,4,-8,86,RIS_0
64,216,6,130,33,0,0,96,11,6,6,16,1,49,0,3,4,31,92,3,4,4,68,RIS_0
67,345,10,97,4,1,1,93,19,6,5,-1,0,46,0,0,0,60,42,7,2,3,99,RIS_0
73,343,1,70,27,1,0,91,60,6,5,39,0,22,-7,0,0,80,-8,1,-8,1,36,RIS_1
88,172,1,76,49,0,0,100,-6,7,8,37,4,44,3,9,1,36,-7,2,2,0,73,RIS_0
90,49,3,107,34,0,0,100,-7,6,8,10,0,43,-7,0,4,3,-9,4,2,1,48,RIS_1
83,277,10,70,44,0,0,100,24,7,4,15,2,0,-7,1,3,2,-8,1,3,0,79,RIS_1
74,149,4,84,16,0,0,100,-7,6,8,6,4,56,-7,6,2,40,67,6,2,2,66,RIS_0
83,88,7,43,26,0,0,100,-6,7,8,23,1,38,-8,1,0,4,-9,5,3,2,32,RIS_1
70,181,6,100,28,1,0,92,37,6,4,26,3,33,1,1,0,89,9,7,4,1,90,RIS_0
74,310,11,47,36,0,0,100,-7,6,8,35,7,34,9,1,0,1,35,3,2,1,53,RIS_1
81,146,5,64,35,0,0,100,-7,7,8,12,1,22,0,2,1,9,90,3,2,0,76,RIS_1
68,218,12,39,24,2,4,85,4,4,4,7,0,44,-7,0,0,73,-7,3,5,4,100,RIS_0
65,14,8,87,13,1,1,92,10,3,5,51,5,28,2,0,0,45,50,1,1,1,100,RIS_0
84,212,2,63,32,0,0,100,-7,6,8,38,4,51,3,1,1,58,88,5,2,0,78,RIS_1
67,53,8,93,42,0,0,89,4,7,8,4,0,70,-7,4,2,3,74,3,4,1,79,RIS_0
81,177,0,59,32,0,0,100,-7,7,8,43,4,36,0,2,1,3,-9,5,3,0,84,RIS_1
82,279,2,96,19,0,0,100,-7,7,8,12,0,47,1,1,2,-1,89,3,2,0,87,RIS_1
89,290,39,66,25,0,0,100,-7,7,8,20,2,41,-7,1,3,6,5,4,4,0,50,RIS_1
57,120,5,96,30,1,0,97,4,6,5,7,4,34,-7,0,3,16,46,6,4,0,100,RIS_0
77,246,5,99,29,6,0,100,-6,7,8,40,1,44,0,2,0,29,-8,4,1,0,39,RIS_1
58,203,25,85,8,1,1,88,6,6,5,8,0,58,0,0,0,38,-9,0,1,1,98,RIS_0
67,305,14,113,31,1,0,92,21,6,5,8,0,63,7,0,0,0,-9,0,1,0,99,RIS_1
68,193,1,53,23,0,0,98,38,6,6,31,5,22,0,3,3,15,-7,3,2,0,76,RIS_1
90,-9,4,89,49,0,0,92,-7,7,8,22,1,56,-7,1,0,4,44,4,2,0,72,RIS_1
67,133,12,30,10,1,0,89,4,6,3,5,0,64,-7,0,0,17,-7,2,1,1,67,RIS_0
58,241,32,52,20,1,1,64,2,4,3,9,0,5,0,0,0,3,-8,1,3,1,99,RIS_0
66,84,2,42,31,0,0,100,-7,5,5,12,2,35,-7,2,1,4,85,6,2,7,88,RIS_0
87,194,7,78,32,0,0,100,-7,7,6,25,2,18,8,1,1,32,46,2,2,0,45,RIS_1
74,131,7,144,11,1,1,92,26,6,4,20,0,43,19,0,0,1,-7,2,2,1,67,RIS_1
61,251,10,86,17,0,0,82,19,6,6,17,1,31,0,0,2,63,47,2,-8,0,91,RIS_0
71,287,10,159,39,1,2,95,3,6,3,17,0,47,6,1,0,77,54,4,2,0,77,RIS_1
83,286,2,27,24,0,0,100,-7,6,8,16,2,29,7,1,10,0,84,7,2,1,47,RIS_0
79,62,5,37,18,0,0,100,-7,7,8,41,0,46,0,9,8,54,84,5,2,2,69,RIS_0
83,203,35,55,36,0,0,100,-6,7,8,29,3,21,2,1,1,-2,78,4,2,1,74,RIS_1
91,136,4,42,22,0,0,100,-7,7,8,10,3,53,2,1,2,2,48,8,2,1,75,RIS_1
64,224,19,56,24,1,2,82,34,6,5,20,0,33,0,0,2,91,-7,2,1,2,99,RIS_1
74,332,2,57,65,0,0,94,70,6,8,36,4,33,18,2,1,14,45,5,2,1,69,RIS_1
64,21,2,120,27,1,1,92,9,6,5,27,0,69,-7,0,0,37,-9,2,1,0,52,RIS_0
82,241,5,15,13,0,0,100,-7,7,8,0,1,51,-7,0,6,1,20,10,4,0,71,RIS_0
60,141,18,22,17,1,0,67,12,4,8,25,1,14,1,0,0,51,-7,5,4,4,100,RIS_0
84,363,8,88,5,0,0,100,-7,7,8,31,4,53,-7,1,3,31,-9,2,2,-8,79,RIS_1
90,185,15,106,13,1,0,100,-7,7,8,29,1,4,8,1,3,6,-8,1,2,0,47,RIS_1
82,177,10,78,37,0,0,100,-7,7,8,29,5,29,-7,3,1,10,54,3,2,0,67,RIS_1
80,214,2,26,36,0,0,100,-6,7,8,27,4,47,2,1,2,-6,92,5,4,-8,70,RIS_1
74,220,35,36,40,0,0,100,-7,7,8,14,1,31,0,8,0,4,-8,2,3,1,49,RIS_0
67,208,6,102,46,0,0,100,-7,7,8,23,4,24,0,6,1,32,70,4,2,0,51,RIS_0
86,172,3,84,24,0,0,100,-7,7,8,80,4,38,9,1,1,13,65,9,2,2,71,RIS_1
68,249,5,34,9,1,0,90,-7,6,7,30,0,37,-7,2,0,20,63,11,2,1,70,RIS_0
65,191,9,114,53,0,0,98,15,6,6,25,2,31,0,0,1,15,67,5,4,1,50,RIS_1
59,215,12,42,11,1,0,77,22,0,5,14,0,82,-7,0,0,15,-9,8,-8,1,100,RIS_0
66,223,3,99,23,3,0,83,43,4,6,15,1,34,-7,0,2,1,79,5,7,0,32,RIS_1
66,152,13,77,4,1,1,91,65,6,6,10,0,20,-7,0,0,-4,-8,7,1,0,99,RIS_1
87,130,9,37,16,0,0,100,-7,7,8,19,3,35,-7,1,1,-2,88,3,2,0,87,RIS_1
83,74,6,107,26,0,0,76,22,6,5,29,1,47,0,0,0,7,22,1,1,1,72,RIS_1
64,101,3,58,11,1,4,90,8,4,4,12,0,19,3,0,1,11,72,1,1,0,99,RIS_0
78,281,2,100,31,0,0,89,44,6,6,32,0,32,18,0,0,1,86,4,4,1,81,RIS_1
90,66,8,58,23,0,0,100,-7,7,8,14,1,35,8,1,1,29,-8,3,2,0,7,RIS_1
91,178,9,59,38,0,0,100,-7,7,8,31,2,38,7,1,1,5,79,9,4,0,70,RIS_1
91,259,5,80,20,0,0,100,-7,7,8,22,4,23,0,1,1,55,24,2,2,0,80,RIS_1
70,214,11,91,22,0,0,100,-7,7,8,37,2,24,0,1,4,28,16,3,2,0,51,RIS_1
59,158,1,86,33,0,0,100,3,7,8,36,3,67,0,0,1,30,41,12,2,2,100,RIS_0
70,187,5,78,41,1,0,100,-7,7,8,12,0,27,4,2,1,52,-8,-7,3,-8,45,RIS_0
64,255,14,91,17,7,0,100,-7,7,8,7,1,90,-7,2,0,68,-8,1,1,1,100,RIS_0
71,280,20,84,7,1,0,52,73,2,8,41,0,21,11,2,2,13,-8,2,2,0,47,RIS_1
68,392,2,80,34,0,3,82,18,6,6,53,4,21,0,0,0,65,63,5,4,0,86,RIS_0
66,184,10,49,15,1,0,94,4,4,6,19,1,87,4,0,1,43,82,9,2,3,76,RIS_0
83,195,36,72,26,0,0,100,-7,7,8,14,3,38,11,1,1,12,94,3,2,1,54,RIS_1
89,191,6,38,16,0,0,100,-7,7,8,13,0,16,-7,1,1,-2,68,6,2,0,35,RIS_1
66,122,16,76,29,1,0,95,32,6,6,29,0,34,0,3,4,66,13,8,2,3,69,RIS_0
71,236,4,21,15,0,0,100,-6,7,8,14,2,45,0,1,4,9,78,4,3,2,82,RIS_0
80,272,4,60,41,0,0,100,-7,7,8,41,2,37,2,1,1,46,-7,2,2,0,69,RIS_1
88,213,2,59,12,0,0,100,-7,7,8,9,2,26,2,1,2,55,91,2,2,0,39,RIS_1
87,176,5,84,23,0,0,100,-7,7,8,28,1,39,0,1,1,20,-7,5,2,1,40,RIS_1
64,371,8,26,31,1,1,88,49,6,8,10,1,30,3,0,0,5,-7,2,2,2,99,RIS_0
84,190,8,28,49,0,0,100,-7,7,8,20,3,22,5,2,1,3,45,6,2,0,84,RIS_1
63,250,13,42,51,0,1,91,4,6,5,16,0,34,0,2,1,57,51,2,5,8,99,RIS_0
67,296,10,82,31,3,0,68,5,4,6,9,2,56,0,0,0,89,76,4,1,0,75,RIS_0
87,29,3,134,48,0,0,100,-6,7,8,21,0,15,-8,1,2,4,21,3,2,0,40,RIS_1
66,291,18,19,21,1,6,90,-7,6,5,19,0,72,0,0,0,3,-7,1,-8,1,81,RIS_0
69,150,2,82,33,0,0,100,-7,7,8,21,10,48,0,1,10,6,89,8,7,4,39,RIS_0
69,20,34,30,9,5,0,100,4,7,6,23,0,42,0,0,4,34,-7,2,2,0,79,RIS_0
74,186,3,42,24,0,0,100,-7,7,8,33,4,31,0,1,1,35,76,4,4,1,54,RIS_0
80,277,7,88,22,0,0,100,-7,7,8,24,2,9,-7,1,6,21,90,2,2,1,45,RIS_1
68,143,8,54,12,1,0,92,3,6,6,48,1,43,0,3,0,53,-6,2,3,4,93,RIS_0
91,166,55,79,37,0,0,100,-7,7,8,19,1,21,8,1,2,10,51,2,2,-8,40,RIS_1
62,7,19,46,14,1,2,58,3,0,2,17,0,19,-7,0,0,6,-7,1,2,0,99,RIS_0
78,278,1,122,43,0,0,100,-7,7,8,31,4,41,-7,0,3,6,88,3,3,4,86,RIS_1
69,313,5,101,8,1,1,64,34,6,6,4,0,26,-7,0,0,17,17,3,5,3,70,RIS_1
92,97,6,60,35,0,0,100,-7,7,8,22,0,39,-8,1,1,-2,56,1,4,0,37,RIS_1
67,242,7,52,10,0,1,92,39,6,5,32,4,65,6,0,5,72,75,7,2,2,67,RIS_0
90,175,6,81,20,0,0,100,-7,7,8,29,1,38,2,1,1,-5,88,3,2,0,78,RIS_1
67,190,2,94,24,0,0,92,3,6,6,24,2,45,-7,3,2,35,-8,9,3,3,90,RIS_0
79,171,11,39,30,0,0,100,-6,7,8,23,1,66,-7,0,6,14,-9,5,3,1,68,RIS_0
90,173,2,89,32,0,0,100,-7,7,8,15,3,20,8,2,2,13,-9,2,3,0,44,RIS_1
89,82,3,20,4,1,0,100,-7,7,8,0,0,33,9,1,0,10,-7,2,2,1,81,RIS_0
59,216,15,41,27,1,1,87,2,4,3,18,0,8,-7,0,10,7,-8,4,7,1,100,RIS_0
84,136,18,119,10,0,0,100,63,6,8,30,1,53,18,0,0,-1,-9,3,4,0,76,RIS_1
86,240,12,31,14,0,0,100,-7,7,8,17,4,35,0,2,2,62,-7,2,2,0,68,RIS_1
92,170,30,67,37,0,0,100,-7,7,8,10,3,32,-7,1,1,8,16,4,2,0,49,RIS_1
70,114,5,56,41,0,1,92,14,6,7,24,2,27,4,3,3,10,84,7,3,2,50,RIS_1
60,180,11,40,6,1,1,92,42,6,6,37,0,32,0,0,0,82,-9,2,1,1,100,RIS_0
61,215,12,61,15,2,0,92,34,6,6,16,2,40,-7,2,0,34,76,4,4,0,77,RIS_0
65,104,3,50,20,1,1,91,58,6,6,21,0,37,0,1,0,57,42,3,7,2,50,RIS_1
81,234,28,57,20,0,0,100,-7,7,8,12,1,47,0,1,1,13,-8,4,2,0,74,RIS_1
79,327,7,78,24,0,1,100,-7,7,8,27,1,32,-7,0,0,9,69,8,4,1,100,RIS_0
80,163,3,93,29,0,0,96,14,6,6,28,1,35,0,0,0,19,73,9,2,0,59,RIS_1
87,246,5,51,21,0,0,100,-7,7,8,66,3,46,2,0,9,36,57,3,2,0,83,RIS_1
62,151,15,94,11,1,1,82,4,6,5,0,0,46,0,0,0,76,-8,1,2,1,100,RIS_0
58,286,10,97,16,1,1,60,3,6,5,18,0,15,0,0,0,50,-9,7,1,1,91,RIS_0
81,256,14,90,30,0,0,100,-7,7,8,16,0,40,-7,0,2,13,72,1,3,1,80,RIS_1
79,250,1,77,9,0,0,100,-7,7,8,41,4,15,22,1,2,26,57,4,2,0,91,RIS_0
63,129,32,46,29,1,0,100,-7,7,6,21,1,12,-7,0,0,20,80,4,1,1,81,RIS_0
68,35,1,54,61,0,0,100,20,4,5,9,4,54,3,6,4,62,-8,2,4,1,53,RIS_0
68,176,5,63,19,5,0,100,-7,7,6,26,2,39,5,0,1,35,47,2,1,1,58,RIS_1
89,80,7,80,28,0,0,100,-7,7,8,23,5,58,-7,5,1,46,78,2,2,0,35,RIS_0
72,42,33,110,18,0,0,100,-7,7,8,6,0,29,-7,0,2,0,44,1,2,1,40,RIS_1
65,180,2,116,26,0,0,95,-7,4,5,26,1,14,-7,0,2,3,56,10,2,1,76,RIS_0
71,252,7,107,23,1,1,91,10,0,5,11,2,68,1,0,0,46,-7,2,1,0,84,RIS_1
63,15,9,72,25,1,0,92,5,4,3,26,1,51,0,1,4,20,-8,2,2,0,74,RIS_0
83,252,2,80,38,0,0,100,-7,7,8,41,4,41,5,2,1,31,89,9,2,0,65,RIS_1
64,183,2,28,8,1,0,92,10,6,2,19,0,34,0,2,0,12,-9,2,-8,-8,100,RIS_0
83,74,14,63,19,1,0,81,38,6,8,8,7,22,-7,1,0,16,-9,7,2,1,38,RIS_1
81,88,3,71,38,0,0,92,31,7,8,27,3,20,0,2,4,66,57,2,2,0,90,RIS_1
90,258,2,85,44,0,0,100,-7,7,8,40,6,21,0,2,3,25,-9,3,3,0,59,RIS_1
88,180,7,50,32,0,0,100,-7,7,8,27,2,20,8,1,1,0,78,2,4,3,85,RIS_1
90,141,6,39,35,0,0,100,-7,7,8,10,1,43,7,1,1,5,39,4,2,0,28,RIS_1
88,133,6,90,18,0,0,100,-7,7,8,-1,2,16,-7,0,1,59,-8,3,2,0,15,RIS_1
69,75,15,53,9,1,1,83,11,6,5,7,1,24,0,0,0,81,61,2,1,3,100,RIS_0
67,164,15,48,11,1,1,88,42,6,5,7,0,57,-7,0,0,29,-8,0,2,1,99,RIS_1
68,97,5,71,20,0,0,100,-7,7,8,46,2,26,5,5,6,1,21,2,4,2,84,RIS_0
62,186,5,80,12,1,1,92,56,6,6,37,0,29,-7,0,0,63,53,2,3,0,49,RIS_0
72,244,1,54,8,1,0,97,46,6,6,36,0,21,2,1,4,6,58,5,8,0,51,RIS_1
63,416,5,73,27,0,1,91,57,6,6,4,4,33,0,0,0,52,-9,4,6,1,85,RIS_0
76,288,12,97,13,0,0,93,-7,7,6,14,3,10,21,1,0,23,66,1,9,0,45,RIS_1
90,36,7,89,4,0,0,100,-7,7,8,10,0,43,-7,1,1,22,70,4,2,1,27,RIS_1
60,148,7,105,38,1,4,88,31,5,2,14,0,22,0,0,0,82,-7,5,1,0,100,RIS_0
81,330,12,55,29,0,0,94,68,6,6,16,0,32,-7,0,0,64,81,1,2,0,67,RIS_1
66,52,27,15,2,1,0,100,-7,5,8,13,1,24,10,0,2,44,14,4,2,1,55,RIS_0
86,313,43,53,18,0,0,100,-6,7,8,6,3,31,-7,1,1,2,21,2,3,-8,66,RIS_1
72,172,17,122,10,1,0,91,3,6,5,25,2,45,0,0,0,4,-8,2,1,1,100,RIS_1
73,287,6,77,62,0,0,98,27,6,6,32,0,19,3,3,3,21,36,2,3,0,90,RIS_1
57,102,6,87,16,1,1,80,2,6,5,10,2,67,0,0,0,6,-9,2,5,1,36,RIS_0
56,280,17,45,14,2,0,74,24,6,2,8,4,42,8,0,0,33,78,5,2,4,77,RIS_0
61,331,15,42,8,1,0,91,34,6,5,18,0,41,-7,0,0,3,-9,2,-8,0,98,RIS_1
74,261,2,66,31,1,0,91,3,4,6,19,0,32,-7,4,3,82,-9,3,5,1,73,RIS_0
75,147,41,34,30,0,0,100,-7,7,8,6,0,48,-7,2,0,-4,57,3,2,6,73,RIS_1
81,137,5,79,15,0,0,100,-7,6,8,26,0,48,0,1,3,21,-8,6,2,2,47,RIS_0
59,153,3,122,19,2,0,91,12,4,2,16,2,45,-7,0,0,32,92,1,2,0,54,RIS_0
92,152,6,41,35,0,0,100,-7,7,8,10,2,20,0,1,3,-4,6,4,2,0,71,RIS_1
62,249,2,86,34,0,1,94,2,6,6,11,1,28,-7,3,1,34,78,2,4,0,67,RIS_0
61,170,5,88,17,1,0,94,71,6,6,22,0,60,0,0,0,61,49,8,4,5,82,RIS_0
84,161,36,99,18,0,0,100,-6,7,8,11,3,46,0,2,2,-1,97,3,-8,0,31,RIS_1
72,86,29,39,3,0,0,100,-7,7,8,11,0,97,0,0,1,0,-9,2,2,1,83,RIS_0
58,124,9,93,3,1,1,87,4,6,2,11,0,26,0,0,0,79,-9,2,2,1,99,RIS_0
87,242,8,107,22,0,0,100,-7,7,8,11,1,68,4,0,0,4,69,2,2,1,84,RIS_1
58,27,2,42,8,0,0,94,6,5,8,25,0,68,-7,2,1,57,55,9,4,3,83,RIS_0
62,198,4,103,28,0,0,98,33,6,6,20,0,34,0,2,3,55,-7,3,1,0,58,RIS_1
61,197,21,66,21,1,1,79,5,6,5,5,3,15,0,0,0,10,-8,1,1,1,70,RIS_0
80,231,1,51,32,0,0,100,-7,7,8,30,0,49,14,1,1,52,48,4,2,2,81,RIS_1
80,67,11,76,29,0,0,96,-7,4,8,36,4,6,0,4,1,23,-8,5,1,0,70,RIS_1
67,209,2,59,31,0,0,90,-7,7,8,28,2,24,-8,6,4,41,57,4,5,4,82,RIS_0
74,97,7,12,27,0,0,100,-7,7,8,48,0,11,0,0,1,2,72,1,-8,1,76,RIS_0
66,106,3,67,33,3,1,96,4,6,5,13,1,31,-7,3,1,47,-9,7,2,1,64,RIS_1
58,171,5,97,18,0,1,37,4,6,2,32,1,45,-7,0,8,13,-8,4,1,0,99,RIS_0
69,14,12,154,20,1,1,53,3,4,6,10,1,39,1,0,0,84,56,1,1,1,100,RIS_0
74,124,6,108,25,0,0,97,-7,7,6,21,0,43,-7,1,1,8,36,2,1,0,55,RIS_1
57,134,12,27,5,1,0,72,3,4,5,14,0,35,-7,0,6,35,-8,2,1,0,100,RIS_0
57,216,23,115,11,1,1,91,53,6,5,8,0,23,0,0,0,90,-8,2,6,1,99,RIS_0
79,122,8,42,50,0,0,100,-7,7,8,25,0,42,0,1,1,11,92,4,2,0,16,RIS_1
75,70,17,96,16,2,0,95,4,6,3,12,0,32,0,0,2,5,-9,1,2,0,85,RIS_0
83,315,1,95,36,0,0,100,-7,7,8,31,1,28,-7,2,5,2,61,4,2,0,82,RIS_1
74,361,3,53,40,0,0,97,4,6,6,37,2,19,-7,1,1,77,-8,4,3,3,75,RIS_0
65,207,10,98,10,4,2,77,64,7,5,1,0,58,0,0,0,59,-9,1,-8,1,54,RIS_0
87,113,8,70,20,0,0,100,-7,7,8,22,2,39,-7,1,1,23,83,4,-8,0,76,RIS_1
73,167,10,97,26,0,0,100,-7,7,8,20,3,45,21,2,1,5,-7,1,1,3,78,RIS_1
87,150,16,64,21,0,0,100,-7,7,8,14,2,28,2,1,1,9,89,3,2,1,84,RIS_1
78,278,24,99,14,1,2,96,10,6,6,6,1,32,-7,0,0,0,-7,12,6,1,74,RIS_0
75,188,12,76,35,0,0,97,-7,7,8,15,5,38,-8,0,1,4,-9,4,2,0,84,RIS_1
87,79,3,21,24,0,0,100,-6,7,8,5,1,27,-7,0,3,7,-8,3,-8,0,54,RIS_0
87,174,39,104,37,0,0,100,-7,7,8,22,3,19,-7,1,2,0,18,3,2,1,81,RIS_1
70,201,7,122,19,1,0,72,1,4,8,15,0,24,20,0,0,-1,-8,2,2,1,100,RIS_0
