ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
68,169,21,86,27,1,1,92,15,6,5,27,0,68,0,2,2,65,76,3,4,1,89,RIS_0
72,128,1,54,29,0,0,89,3,4,6,27,4,14,0,3,3,12,93,2,2,0,46,RIS_0
87,222,2,55,19,1,1,95,55,6,6,26,2,48,0,2,2,2,96,0,3,0,39,RIS_1
81,87,6,64,8,0,0,100,-7,7,8,18,1,47,0,1,1,79,77,3,3,1,99,RIS_0
61,484,2,110,63,1,1,96,8,6,2,38,3,25,0,1,1,34,76,10,4,1,70,RIS_1
70,48,2,30,25,0,0,100,-7,7,8,12,1,47,0,4,2,51,78,2,3,0,91,RIS_0
73,145,13,77,13,0,0,100,-7,6,8,15,1,64,0,0,0,84,59,4,4,1,100,RIS_0
77,189,20,105,19,0,0,95,21,6,6,32,0,34,0,3,2,18,47,2,2,0,32,RIS_1
65,216,6,86,26,1,1,95,55,6,2,34,2,40,0,0,0,96,77,9,4,4,83,RIS_0
76,223,6,86,23,0,0,100,-7,7,8,32,1,28,0,1,1,17,-9,5,2,1,42,RIS_1
54,123,8,24,0,1,0,66,2,4,5,-2,1,40,0,0,0,7,-8,1,1,-8,27,RIS_0
59,279,3,99,39,6,2,79,1,4,2,39,2,46,0,2,2,-2,81,3,4,0,74,RIS_0
74,140,10,51,16,0,0,100,-7,7,8,9,1,17,16,0,0,56,-8,5,1,2,74,RIS_0
60,150,6,61,17,1,1,80,3,4,2,27,2,51,0,0,0,-1,97,1,2,0,62,RIS_0
75,163,6,28,18,0,0,100,-7,7,8,25,1,6,0,1,1,96,62,5,2,3,94,RIS_0
66,34,2,39,14,0,0,100,-7,7,8,16,4,44,0,1,1,84,97,6,4,3,86,RIS_0
66,125,9,28,15,0,0,100,-7,7,8,13,2,52,0,2,2,74,92,6,2,3,100,RIS_0
63,211,11,80,18,1,0,91,0,4,6,33,1,61,0,1,1,26,63,2,4,0,90,RIS_0
57,173,6,99,28,2,1,80,3,4,5,26,1,16,14,0,0,52,-9,6,2,1,74,RIS_0
86,154,3,103,20,0,0,100,-7,7,8,15,1,28,0,2,2,1,-9,1,1,0,29,RIS_1
74,166,12,57,18,0,0,100,-7,7,8,14,1,19,16,0,0,75,-8,6,1,3,100,RIS_0
75,203,2,91,33,0,0,96,69,6,6,28,3,19,8,0,0,1,-7,1,1,0,36,RIS_1
76,155,16,96,1,1,0,88,14,6,5,12,0,41,0,1,1,-1,-7,1,1,0,25,RIS_0
79,174,11,61,22,0,0,100,-7,7,8,15,1,45,0,1,1,4,79,2,3,0,83,RIS_1
67,163,20,97,11,0,0,89,3,4,6,16,0,49,0,1,1,12,69,2,2,0,99,RIS_0
82,168,3,69,24,0,0,100,-7,7,8,16,2,54,0,2,1,27,96,2,3,0,61,RIS_1
54,102,2,76,7,1,1,48,6,0,2,2,1,40,0,0,0,4,-6,1,1,-8,100,RIS_0
75,474,3,130,47,0,0,94,76,6,6,65,1,21,0,2,3,29,-8,5,2,1,42,RIS_1
64,78,14,57,8,1,1,100,-7,6,8,5,0,89,0,0,0,74,88,-8,3,-8,100,RIS_0
83,189,4,64,31,0,0,100,-7,7,8,30,3,3,0,1,1,-2,-9,2,-8,0,24,RIS_1
82,191,4,51,30,0,0,96,1,4,6,24,1,33,0,3,3,1,95,1,3,0,37,RIS_0
86,83,1,57,36,0,0,100,-7,7,8,52,4,36,0,1,1,15,80,2,4,0,29,RIS_1
69,261,2,80,57,0,0,100,-7,6,8,38,3,23,0,4,4,50,69,10,4,2,78,RIS_1
69,208,68,98,1,1,0,68,9,6,5,6,0,71,0,0,0,-6,-7,-8,1,-8,26,RIS_0
83,220,19,111,15,0,0,91,65,6,6,19,0,18,15,0,0,4,-9,2,1,0,72,RIS_1
71,66,1,66,32,0,0,100,-7,7,8,24,7,31,0,3,3,23,86,3,3,1,32,RIS_0
60,159,11,91,23,1,1,95,66,6,6,16,1,20,0,1,0,25,-9,3,1,0,29,RIS_0
73,238,18,79,23,0,0,96,18,6,6,9,0,56,0,0,0,12,34,3,3,0,85,RIS_1
65,207,54,140,4,2,2,59,21,6,2,4,0,47,0,0,0,15,-7,1,1,-8,98,RIS_0
72,-9,4,42,15,0,0,100,-7,7,8,0,2,31,0,0,0,96,-6,3,1,1,100,RIS_0
62,113,1,35,18,0,0,100,-8,6,8,23,6,16,0,5,4,67,92,5,2,1,76,RIS_0
59,378,3,109,61,5,1,79,1,4,2,53,2,30,0,2,2,41,81,9,4,2,55,RIS_1
79,128,2,71,19,0,0,100,-7,7,8,11,1,45,0,4,4,6,94,1,3,0,73,RIS_0
73,307,18,91,30,1,0,93,21,6,6,39,0,60,0,0,0,13,76,3,5,0,87,RIS_1
64,100,5,47,6,0,0,100,-7,7,8,16,1,57,0,1,1,88,61,4,4,3,99,RIS_0
59,123,7,83,6,4,2,70,11,0,2,21,1,83,0,1,1,-9,94,1,2,-8,99,RIS_0
63,62,4,26,10,0,0,100,-7,7,8,5,1,8,0,0,0,86,-6,4,1,2,100,RIS_0
60,185,3,60,37,1,0,96,5,4,6,34,6,42,0,2,2,29,84,5,3,1,75,RIS_0
64,56,4,64,4,0,0,100,-7,7,8,20,1,32,0,2,2,82,69,5,2,3,100,RIS_0
85,170,9,91,28,0,0,100,-7,7,8,34,3,21,17,0,0,-3,98,3,2,0,45,RIS_1
75,154,9,106,21,0,0,100,-7,7,8,16,1,16,0,1,1,29,-9,6,1,1,67,RIS_1
63,135,1,89,44,1,0,96,3,4,6,67,6,38,0,5,5,7,92,6,4,1,55,RIS_0
65,215,1,63,43,0,0,100,-6,7,8,41,7,28,0,3,3,43,90,8,2,2,53,RIS_0
77,153,2,86,38,0,0,100,-7,7,8,28,4,20,20,0,0,34,93,7,3,1,68,RIS_1
72,148,0,71,60,0,0,94,55,6,6,42,6,44,0,2,2,-9,91,6,5,0,62,RIS_1
61,159,1,52,24,0,0,94,24,6,6,43,7,54,0,8,4,74,81,6,4,2,84,RIS_0
85,176,0,113,17,0,0,95,20,6,6,19,1,41,0,1,1,0,89,0,2,0,39,RIS_1
53,111,11,55,7,2,1,63,1,4,2,3,1,68,0,2,2,9,-8,1,1,-8,100,RIS_0
78,389,22,120,30,0,0,96,38,6,6,33,0,20,0,1,1,13,-9,4,1,0,47,RIS_1
81,191,14,97,22,0,0,96,-7,6,6,17,1,64,19,0,0,27,74,2,3,0,68,RIS_1
69,332,4,121,21,3,2,89,48,6,2,35,1,29,0,0,0,35,58,6,4,1,83,RIS_1
68,216,18,91,24,1,1,94,41,6,6,18,0,52,0,2,2,18,74,3,3,0,62,RIS_1
79,363,22,118,22,1,0,94,8,6,6,47,0,35,0,1,0,1,45,3,2,0,42,RIS_1
84,160,8,58,13,0,0,100,-7,7,8,15,1,61,0,2,2,18,90,1,2,0,98,RIS_0
60,141,14,82,9,1,0,70,2,4,5,17,1,62,0,0,0,18,63,2,2,1,99,RIS_0
68,160,11,88,13,0,0,100,-7,7,8,8,1,55,0,1,1,105,94,5,2,2,100,RIS_0
84,399,70,174,8,0,0,100,-7,6,8,12,0,2,0,2,1,6,-9,1,1,0,30,RIS_1
60,173,2,53,35,2,2,90,10,6,5,27,3,41,0,1,1,38,79,6,5,2,95,RIS_0
86,61,1,68,10,0,0,100,-7,7,8,11,1,13,0,1,1,6,-9,2,1,0,40,RIS_1
65,91,2,60,26,1,0,85,3,4,5,18,1,13,0,1,1,27,91,4,2,1,48,RIS_0
67,132,2,31,24,0,0,100,-7,7,8,19,3,42,0,4,4,91,83,5,3,1,86,RIS_0
57,119,4,52,17,1,1,92,60,6,6,17,1,54,0,2,2,74,67,6,2,3,98,RIS_0
56,107,15,46,13,1,0,70,8,4,6,15,0,47,0,0,0,97,75,6,2,3,98,RIS_0
65,158,9,120,20,1,1,89,29,6,2,15,1,33,0,0,0,61,-8,5,2,1,77,RIS_0
55,125,6,64,0,4,4,71,36,6,2,-1,1,98,0,4,4,10,74,-8,4,-8,100,RIS_0
73,131,10,67,23,0,0,100,-7,7,8,17,1,51,0,2,1,6,67,1,4,0,80,RIS_1
75,204,20,131,6,1,1,94,-7,6,2,13,0,40,0,1,1,53,43,1,2,0,99,RIS_1
74,293,18,96,29,1,1,75,3,4,5,44,0,28,0,0,0,5,15,3,2,0,40,RIS_1
59,419,25,182,13,7,6,52,14,6,2,15,0,32,0,3,3,85,-8,5,-8,3,98,RIS_0
67,125,1,33,11,0,0,100,-7,7,6,10,1,41,0,0,0,55,97,2,2,0,76,RIS_0
77,378,17,122,43,0,0,100,-7,7,8,60,0,28,16,0,0,106,66,7,4,5,81,RIS_1
82,316,15,133,13,1,0,94,13,6,6,17,0,12,18,0,0,0,-7,1,-8,0,19,RIS_1
74,492,11,104,32,0,0,95,-7,6,6,40,0,21,0,1,1,66,-9,11,1,3,67,RIS_0
78,121,7,87,25,0,0,100,-8,6,6,22,3,28,0,0,0,18,89,4,2,0,48,RIS_1
56,179,2,49,24,1,1,91,7,4,6,41,3,56,0,1,1,97,85,6,5,2,87,RIS_0
87,209,19,81,13,0,0,100,-7,7,8,22,0,72,0,0,0,11,76,1,2,0,58,RIS_1
70,178,9,91,37,0,0,94,0,4,6,30,0,47,0,1,1,17,44,3,3,0,50,RIS_0
69,191,22,127,8,0,0,100,-7,7,8,15,0,29,0,0,0,103,-8,5,1,3,100,RIS_0
71,182,2,81,27,0,0,100,-7,7,8,27,3,24,0,0,0,27,90,5,2,1,54,RIS_1
58,150,4,100,13,2,2,56,3,4,2,18,1,25,0,2,2,34,-9,4,2,1,65,RIS_0
81,164,3,83,30,0,0,100,-7,7,8,22,1,54,0,1,1,4,80,3,4,0,76,RIS_1
69,155,9,98,23,2,2,87,27,6,2,17,0,54,0,1,1,101,81,5,3,3,99,RIS_0
85,212,14,57,31,0,0,100,-6,7,8,21,1,53,0,2,2,10,73,2,4,0,53,RIS_1
68,143,18,91,19,4,1,79,9,6,2,28,0,45,0,1,1,59,40,3,3,1,89,RIS_0
65,186,3,100,10,1,1,100,-7,6,2,15,3,-9,0,5,4,56,-8,10,-8,4,67,RIS_0
66,141,26,114,16,4,1,75,20,6,2,8,0,52,0,2,2,54,52,2,2,0,100,RIS_0
63,133,3,66,21,1,1,92,9,4,5,28,3,53,0,4,4,1,97,1,4,0,77,RIS_0
65,75,2,14,2,1,1,100,-7,6,8,10,3,49,0,2,2,31,94,1,3,0,98,RIS_0
85,444,15,126,35,0,0,100,-7,7,8,37,1,48,21,0,0,15,54,3,3,0,67,RIS_1
65,537,21,177,24,1,1,89,19,6,2,30,0,20,0,4,4,22,-9,3,-8,0,51,RIS_1
63,121,14,62,18,0,0,91,-7,6,6,6,0,12,0,0,0,104,-8,2,1,1,100,RIS_0
66,201,17,86,20,0,0,91,10,6,6,16,1,25,0,1,1,43,-8,3,2,1,61,RIS_0
71,0,1,17,7,0,0,100,-7,7,8,5,2,66,0,2,2,34,88,1,2,0,99,RIS_0
73,120,0,60,22,0,0,95,-8,6,6,26,6,18,0,1,1,9,-7,5,1,0,45,RIS_1
73,153,5,101,39,0,0,96,55,6,6,28,3,22,7,0,0,11,64,6,3,1,47,RIS_1
72,134,2,53,26,1,0,91,11,6,6,26,3,21,7,0,0,35,88,5,3,1,68,RIS_0
66,8,3,20,1,0,0,100,-7,7,8,8,1,49,0,4,4,63,-9,3,1,1,99,RIS_0
65,113,13,66,20,1,1,89,10,6,2,14,1,48,0,1,1,55,74,0,3,0,85,RIS_0
60,163,17,66,6,6,2,57,2,4,2,12,0,45,0,2,2,84,-7,4,1,1,99,RIS_0
63,92,2,21,11,2,1,88,63,6,2,12,2,69,0,2,2,5,93,1,2,-8,100,RIS_0
77,184,12,97,25,0,0,100,-7,7,8,20,0,50,0,2,2,0,51,1,3,0,71,RIS_1
72,297,15,155,29,1,1,96,-7,6,7,48,0,44,0,1,1,24,66,3,5,0,84,RIS_1
73,6,11,3,0,0,0,100,-7,7,8,3,1,53,0,1,1,80,-9,1,1,-8,100,RIS_0
50,180,11,83,22,1,1,80,1,4,5,34,1,41,0,1,1,56,63,3,4,1,96,RIS_0
85,473,8,128,14,0,0,100,-7,7,8,15,1,7,0,0,0,5,-8,4,1,0,29,RIS_1
76,181,2,93,33,0,0,96,22,4,6,32,1,12,0,1,1,17,-9,5,1,1,31,RIS_0
75,201,2,95,41,1,1,100,-8,6,8,47,3,18,0,2,2,14,96,5,2,0,62,RIS_1
82,158,3,79,25,0,0,100,-7,7,8,13,2,14,0,1,0,34,-9,3,1,0,27,RIS_1
93,146,5,70,11,0,0,100,-7,7,8,10,1,18,16,0,0,7,-7,2,1,0,30,RIS_1
79,194,2,67,28,0,0,100,-7,7,8,40,6,4,0,1,0,28,94,6,3,1,26,RIS_1
76,5,2,59,13,0,0,100,-6,7,8,16,3,39,0,0,0,-9,88,2,3,0,69,RIS_1
75,147,1,64,41,0,0,96,21,6,6,33,3,16,0,3,3,43,83,5,3,2,57,RIS_0
70,156,7,90,26,1,0,97,83,6,5,40,3,45,17,0,0,36,82,5,4,1,84,RIS_1
63,25,3,12,4,0,0,100,-7,7,8,-1,4,62,0,4,3,-3,87,1,2,-8,98,RIS_0
83,356,6,147,37,0,0,100,-7,7,8,72,1,15,0,0,0,0,-8,5,1,1,27,RIS_1
62,141,2,60,26,0,0,92,1,4,6,29,2,48,0,2,2,44,66,3,3,1,93,RIS_0
86,344,9,92,46,0,0,96,-7,7,8,35,1,18,0,1,1,4,-7,6,1,1,35,RIS_1
88,212,29,108,14,0,0,100,-7,7,8,15,0,50,0,2,2,16,73,2,2,0,100,RIS_1
61,129,10,46,24,0,0,100,-6,7,8,23,1,53,0,2,2,86,66,6,4,3,88,RIS_0
86,168,3,72,16,0,0,100,-7,6,8,15,3,30,0,5,5,4,98,1,2,0,29,RIS_1
81,155,16,94,18,0,0,95,28,6,6,17,0,36,16,0,0,1,74,0,3,0,23,RIS_1
60,82,7,56,14,1,1,81,13,6,5,20,1,67,0,0,0,78,85,5,4,3,99,RIS_0
65,188,8,94,17,1,1,91,22,6,2,17,1,48,0,2,1,5,-6,1,1,0,71,RIS_0
68,136,10,79,10,3,2,53,7,6,2,15,1,57,0,1,1,72,88,2,2,1,100,RIS_0
84,226,31,122,27,0,0,100,-6,7,8,25,0,56,0,1,1,38,51,3,2,1,66,RIS_1
65,182,6,102,10,0,0,95,-7,6,6,6,0,16,0,4,7,62,-9,3,1,1,68,RIS_0
75,98,3,12,5,1,1,100,-7,6,8,5,2,51,0,2,2,15,95,1,2,0,100,RIS_0
55,177,2,107,26,1,1,81,-1,4,5,59,1,30,0,4,4,38,45,6,3,1,70,RIS_0
56,183,6,65,9,2,1,58,1,4,2,20,1,54,0,2,2,2,99,1,2,0,99,RIS_0
60,92,16,76,13,2,0,72,10,4,5,12,1,43,0,0,0,98,75,4,2,2,99,RIS_0
74,166,8,76,29,0,0,97,-7,6,6,25,3,13,0,0,0,28,96,5,2,1,57,RIS_0
85,115,7,99,30,0,0,95,6,4,6,25,1,23,0,1,1,-3,97,1,2,0,28,RIS_1
69,192,2,76,41,0,0,100,-7,6,8,41,6,28,0,0,0,65,86,8,3,3,65,RIS_1
74,163,9,73,30,0,0,95,17,6,6,39,1,44,0,4,4,-5,63,2,5,0,78,RIS_1
59,128,15,56,5,1,1,64,3,4,5,12,1,55,0,0,0,86,62,2,3,1,100,RIS_0
72,200,6,61,6,2,1,93,73,6,2,15,2,22,0,1,0,4,-9,1,1,0,71,RIS_1
61,156,9,61,7,0,0,100,-7,7,8,13,0,27,0,0,0,81,-8,5,2,3,100,RIS_0
72,169,6,87,11,4,1,90,66,6,2,14,2,56,0,0,0,2,73,0,4,0,58,RIS_1
85,206,2,79,34,0,0,94,-7,6,6,42,4,15,0,2,2,12,93,6,3,0,47,RIS_1
70,126,5,61,25,0,0,95,-7,6,6,39,3,43,0,0,0,42,76,5,4,1,72,RIS_0
65,187,7,80,16,0,0,100,-7,6,6,17,1,17,0,0,0,79,-7,6,2,2,99,RIS_0
80,323,8,108,43,0,0,100,-7,7,8,35,2,24,16,0,0,46,78,5,3,1,67,RIS_1
79,459,12,101,18,4,1,95,76,6,2,21,1,47,0,0,0,1,46,1,2,0,76,RIS_1
72,259,22,141,14,1,1,90,-7,6,2,22,0,25,0,0,0,57,51,1,2,0,99,RIS_1
80,113,4,51,16,0,0,100,-8,7,8,18,2,21,0,5,5,16,-9,6,2,0,60,RIS_1
69,146,22,58,14,0,0,100,-7,7,8,12,0,53,0,3,2,89,82,2,3,1,99,RIS_0
85,144,11,82,23,0,0,100,-7,7,8,31,1,52,9,0,0,18,81,2,3,0,36,RIS_1
76,142,21,97,12,1,1,100,-7,6,8,6,0,100,0,0,0,1,74,-9,2,-8,100,RIS_0
61,180,2,87,53,1,0,97,6,4,6,54,3,54,0,0,0,24,86,5,4,1,83,RIS_1
73,159,3,83,31,0,0,95,6,6,6,29,2,61,0,1,1,-4,69,2,4,0,67,RIS_1
57,69,5,50,23,0,0,93,12,6,6,21,2,44,0,2,2,94,74,6,5,2,90,RIS_0
74,127,16,56,19,0,0,97,-7,6,6,29,1,56,0,0,0,48,75,6,3,1,80,RIS_0
71,90,6,65,19,0,0,90,10,4,6,24,1,56,19,0,0,2,69,1,3,0,41,RIS_0
63,174,10,103,20,1,1,88,18,6,2,21,1,28,15,0,0,39,83,3,2,0,83,RIS_1
63,57,11,13,4,0,0,100,-7,7,8,2,0,60,0,3,3,80,-8,2,1,1,100,RIS_0
90,159,34,91,-2,0,0,100,-7,7,8,7,0,50,-8,0,0,-3,-7,0,1,0,37,RIS_1
59,104,14,43,0,2,2,70,-7,6,2,5,0,50,0,0,0,91,-9,2,1,2,100,RIS_0
88,135,3,71,24,0,0,100,-7,7,8,43,3,32,1,5,5,1,96,3,2,0,26,RIS_1
63,153,3,70,30,1,0,95,21,6,6,34,3,52,0,1,1,62,74,6,10,1,100,RIS_0
70,173,10,79,32,0,0,100,-7,7,8,28,1,29,0,0,0,80,81,9,3,3,88,RIS_0
84,271,12,91,41,0,0,97,44,6,6,35,0,38,17,0,0,3,43,3,3,0,27,RIS_1
73,410,15,116,38,1,1,94,-7,6,7,80,0,17,-8,0,0,31,75,10,2,3,65,RIS_1
92,473,14,147,22,0,0,100,-7,6,8,43,0,13,20,0,0,1,-6,4,1,0,35,RIS_1
68,176,9,70,24,0,0,95,7,4,6,34,1,48,0,0,0,45,62,5,4,1,86,RIS_0
85,167,2,90,22,0,0,100,-7,7,8,28,2,41,0,1,1,4,83,1,4,0,50,RIS_1
68,66,1,57,22,1,1,95,-7,6,7,26,6,65,0,0,0,21,96,6,5,0,86,RIS_1
73,318,5,97,66,0,0,96,12,6,6,78,2,23,0,1,0,29,71,7,3,2,67,RIS_1
58,13,14,59,6,2,1,77,5,6,5,12,0,54,0,0,0,66,61,3,2,2,100,RIS_0
70,167,29,123,17,1,1,75,21,6,5,11,0,56,0,3,3,4,-9,1,2,-8,99,RIS_0
64,184,12,77,16,1,1,91,56,6,5,17,0,43,0,0,0,95,74,6,2,3,100,RIS_0
64,174,20,91,13,1,1,58,14,4,5,17,0,12,0,1,0,64,-6,2,1,1,100,RIS_0
81,166,1,68,19,1,0,94,75,6,5,26,1,54,0,3,3,1,100,1,3,0,47,RIS_1
77,248,7,86,33,0,0,100,-7,7,8,75,2,31,0,1,1,35,68,5,4,2,70,RIS_1
70,425,14,128,31,0,0,100,-7,6,8,28,0,31,0,1,1,52,48,6,2,2,86,RIS_1
61,28,3,14,19,1,1,100,-7,6,8,14,6,39,0,6,9,48,85,5,2,2,89,RIS_0
65,302,12,92,31,6,4,79,0,6,2,41,0,60,0,4,4,62,68,4,4,1,81,RIS_0
87,244,13,126,36,0,0,100,-8,7,8,34,0,21,0,1,1,29,-9,5,1,1,55,RIS_1
85,89,2,41,9,0,0,100,-7,7,8,11,2,61,0,2,2,6,94,1,3,0,82,RIS_0
69,149,5,76,46,0,0,100,-7,7,8,35,2,52,16,0,0,67,80,5,4,2,82,RIS_1
67,168,10,72,7,0,0,93,20,6,6,17,0,42,0,0,0,93,70,5,2,2,98,RIS_0
55,96,10,23,3,0,0,100,-7,7,8,5,1,33,0,1,1,83,92,3,2,3,100,RIS_0
94,223,14,97,19,0,0,100,-7,7,8,18,1,41,0,1,1,-3,-8,1,2,0,50,RIS_1
80,480,1,115,31,1,0,95,61,6,6,39,3,2,0,2,2,0,-8,3,-8,0,35,RIS_1
74,143,3,60,24,0,0,100,-8,7,8,27,3,34,0,3,3,33,86,3,3,1,54,RIS_1
89,307,7,116,33,0,0,100,-7,7,8,30,1,17,0,1,1,5,-9,4,2,0,46,RIS_1
74,214,4,87,20,0,0,100,-7,7,8,42,2,35,0,1,1,66,66,5,4,1,86,RIS_1
75,164,14,52,18,0,0,100,-7,7,8,9,0,50,0,0,0,90,61,3,2,1,100,RIS_0
70,182,2,73,40,0,0,100,-7,7,8,30,4,40,0,5,5,26,98,6,3,1,42,RIS_1
90,169,6,129,18,0,0,100,-7,7,8,17,1,48,-8,0,0,7,88,2,2,0,63,RIS_1
75,118,9,65,7,0,0,100,-7,7,8,15,1,23,0,1,1,11,-7,2,1,0,44,RIS_1
71,187,1,41,18,0,0,100,-7,6,8,32,4,20,0,1,1,25,91,5,2,1,44,RIS_1
60,214,21,71,27,6,1,81,1,4,2,19,0,33,0,2,2,59,43,6,2,1,85,RIS_0
74,211,2,89,37,0,0,100,-7,7,8,47,3,12,0,3,3,35,77,8,4,3,68,RIS_1
53,179,2,72,22,1,1,77,1,4,5,18,3,18,0,1,1,58,87,4,3,1,71,RIS_0
90,469,15,110,19,0,0,100,-7,7,8,23,0,16,0,1,0,14,-8,3,1,0,42,RIS_1
70,188,3,63,34,0,0,95,18,6,6,41,4,33,0,1,1,9,69,6,4,1,51,RIS_0
61,384,18,105,24,1,1,95,64,6,2,23,0,31,0,0,0,68,-8,5,2,1,87,RIS_1
69,102,2,45,17,0,0,100,-7,7,8,15,2,42,0,4,4,20,95,1,2,0,69,RIS_0
69,142,12,67,21,0,0,100,-8,6,8,23,1,49,0,2,2,81,72,6,4,4,91,RIS_0
67,123,16,36,10,0,0,91,-7,6,6,17,1,50,0,0,0,87,72,3,3,1,100,RIS_0
80,152,5,89,18,0,0,94,60,6,6,30,1,24,5,0,0,14,-8,3,2,0,33,RIS_1
63,169,16,83,6,4,1,78,18,6,2,18,0,49,0,1,1,32,-8,1,1,0,99,RIS_0
81,419,14,120,23,1,1,95,64,6,2,23,0,-3,0,0,0,-1,-9,1,-8,0,41,RIS_1
75,121,18,85,32,0,0,97,60,6,6,28,0,38,16,0,0,47,72,5,4,2,78,RIS_1
65,148,13,83,16,1,1,100,-7,6,8,20,1,41,0,0,0,87,-9,5,2,3,99,RIS_0
79,156,3,42,16,0,0,100,-7,7,8,14,3,45,0,1,1,1,97,1,4,0,84,RIS_1
63,208,3,96,20,0,0,94,3,4,6,20,1,14,0,2,2,52,-8,5,1,1,37,RIS_0
65,171,3,78,26,0,0,94,4,4,6,28,4,21,0,2,2,13,92,6,2,1,54,RIS_0
65,169,7,92,21,0,0,96,9,6,6,19,1,30,0,1,1,60,82,5,2,2,87,RIS_0
85,210,11,88,33,0,0,100,-7,7,8,52,1,43,0,1,1,16,72,6,4,1,67,RIS_1
89,196,6,90,14,0,0,100,-7,7,8,14,1,2,0,0,0,6,-8,0,-8,0,31,RIS_1
86,275,2,117,28,0,0,100,-7,7,8,47,2,20,0,2,2,19,-8,3,2,0,46,RIS_1
84,134,23,98,11,0,0,100,-7,7,8,8,0,-7,17,0,0,-1,-8,1,1,0,35,RIS_1
69,295,3,90,52,0,0,97,56,6,6,60,3,16,0,2,2,25,93,10,3,1,47,RIS_1
74,507,4,73,43,1,0,100,-6,6,7,43,2,28,0,2,2,30,86,6,3,1,74,RIS_1
71,286,7,92,22,4,1,90,8,0,2,34,1,48,0,0,0,-2,72,1,5,0,53,RIS_1
76,432,9,117,31,0,0,100,-7,6,8,48,0,38,0,0,0,53,59,6,2,1,82,RIS_1
61,208,2,48,22,0,0,100,-7,7,8,22,3,27,0,3,3,63,92,8,2,3,82,RIS_0
65,204,15,73,28,0,0,93,3,4,6,27,1,22,0,2,2,35,100,5,2,1,71,RIS_0
81,415,6,126,32,0,0,100,-7,7,8,41,1,11,-8,0,0,30,-7,12,-8,1,54,RIS_1
51,146,15,77,13,2,0,78,2,4,5,23,0,51,0,0,0,80,81,4,3,2,100,RIS_0
76,259,3,84,53,0,0,96,-7,6,7,47,3,38,1,4,4,21,72,6,4,2,72,RIS_1
70,226,13,101,24,1,1,93,10,4,5,23,1,42,0,1,1,1,91,1,2,0,78,RIS_0
80,360,9,124,23,1,0,95,68,6,5,39,1,13,0,1,1,5,-8,2,1,0,50,RIS_1
66,91,1,29,26,0,0,100,-7,7,8,26,5,32,0,2,2,92,97,8,4,4,91,RIS_0
64,208,8,119,15,1,1,94,19,6,6,32,1,32,16,0,0,75,69,5,3,4,84,RIS_0
61,79,7,55,2,1,0,79,-1,4,5,8,0,88,0,0,0,44,63,0,3,-8,99,RIS_0
67,210,2,72,23,1,1,96,71,6,2,30,2,16,0,5,5,56,-9,10,1,3,79,RIS_0
69,204,2,51,60,0,0,100,-7,7,8,71,6,46,0,5,8,33,98,5,4,1,77,RIS_1
74,146,3,69,53,1,0,95,11,6,5,36,6,43,0,1,1,2,94,5,5,0,57,RIS_1
78,172,9,93,23,0,0,95,-7,6,6,20,2,41,8,0,0,-2,69,1,3,0,44,RIS_1
82,224,7,73,30,0,0,95,-7,6,6,28,2,29,0,0,0,1,94,3,2,0,44,RIS_1
62,177,1,72,55,1,0,94,1,4,6,39,4,10,0,2,2,47,87,9,2,2,57,RIS_0
66,109,8,63,17,0,0,100,-7,7,8,13,2,24,0,2,2,63,82,6,2,1,71,RIS_0
68,89,25,91,6,0,0,65,3,4,6,19,0,55,0,0,0,70,-8,2,1,1,96,RIS_0
64,117,3,26,16,1,0,92,83,6,5,29,4,49,0,1,1,83,88,4,4,1,81,RIS_0
81,334,16,121,38,0,0,97,-7,6,6,35,0,22,0,1,1,23,-8,5,1,1,39,RIS_1
58,122,9,90,18,1,1,91,13,6,6,27,1,47,0,4,4,84,68,5,3,3,90,RIS_0
53,341,0,65,59,1,0,95,1,4,5,45,3,31,0,4,3,69,89,12,4,3,89,RIS_0
63,177,3,84,21,0,0,94,14,6,6,25,2,26,0,0,0,48,92,6,3,2,86,RIS_0
72,181,28,111,6,1,0,58,1,4,6,19,0,65,0,1,1,-9,-7,1,1,-8,99,RIS_0
91,468,3,100,24,0,0,100,-7,7,8,14,1,19,0,0,0,3,-7,0,1,0,40,RIS_1
70,451,19,98,38,1,1,88,1,4,5,24,0,15,0,1,1,38,-8,9,2,1,56,RIS_0
62,192,16,89,3,1,1,67,13,6,5,-1,0,57,0,0,0,3,-8,0,2,-8,100,RIS_0
63,118,2,52,25,0,0,94,20,6,6,24,3,16,0,0,0,73,89,8,2,4,87,RIS_0
73,169,7,70,18,0,0,89,7,4,6,8,0,-2,0,0,0,48,-5,5,1,1,41,RIS_0
85,212,21,84,19,0,0,100,-7,7,8,19,0,20,0,0,0,6,-9,2,1,0,34,RIS_1
