Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
28,EMP_0,GRA_1,969479,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,983716,7,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,831208,6,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,926221,6,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,358236,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,576105,3,0,FRE_0,EVE_1,1
30,EMP_0,GRA_0,796803,7,0,FRE_1,EVE_1,1
29,EMP_1,GRA_0,1282716,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1105690,6,1,FRE_0,EVE_0,1
25,EMP_0,GRA_0,853278,5,1,FRE_0,EVE_0,1
35,EMP_0,GRA_0,1666749,6,0,FRE_0,EVE_0,0
26,EMP_0,GRA_1,1173098,6,0,FRE_1,EVE_1,0
35,EMP_1,GRA_1,1111640,6,0,FRE_0,EVE_0,0
31,EMP_0,GRA_0,505203,5,1,FRE_0,EVE_0,1
31,EMP_1,GRA_0,1012545,3,0,FRE_1,EVE_0,0
33,EMP_0,GRA_0,1480358,6,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,837528,5,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,733555,5,0,FRE_1,EVE_0,1
31,EMP_0,GRA_0,807549,8,1,FRE_1,EVE_0,1
28,EMP_1,GRA_0,905746,6,0,FRE_0,EVE_0,0
30,EMP_0,GRA_0,1800000,4,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1800000,4,0,FRE_0,EVE_0,0
32,EMP_0,GRA_0,1538108,6,0,FRE_0,EVE_1,0
35,EMP_1,GRA_1,1075776,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1165756,5,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1437781,3,1,FRE_1,EVE_0,0
35,EMP_1,GRA_1,300000,3,0,FRE_1,EVE_1,1
35,EMP_1,GRA_0,680339,5,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,1792453,6,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,643552,7,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1138096,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_1,663065,3,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,1338443,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1141899,8,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,907826,7,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1432817,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,905979,6,0,FRE_1,EVE_0,0
31,EMP_0,GRA_1,1706227,8,1,FRE_0,EVE_0,0
31,EMP_1,GRA_0,300000,5,0,FRE_1,EVE_0,0
26,EMP_0,GRA_0,726096,4,0,FRE_0,EVE_1,1
32,EMP_0,GRA_0,1081189,2,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,300000,2,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,759821,5,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,683314,7,0,FRE_1,EVE_0,1
28,EMP_0,GRA_1,908205,6,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1281513,6,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,801814,5,0,FRE_0,EVE_0,1
29,EMP_0,GRA_1,1156366,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1226749,3,0,FRE_1,EVE_0,0
30,EMP_0,GRA_0,1270019,2,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1328893,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,765285,7,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,825800,7,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_1,1
27,EMP_1,GRA_0,694719,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,591291,9,1,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1164208,5,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,3,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,1645552,3,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,790620,5,0,FRE_1,EVE_0,0
34,EMP_1,GRA_0,1304213,3,0,FRE_0,EVE_0,1
30,EMP_0,GRA_1,1195966,6,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,959972,4,1,FRE_0,EVE_1,0
29,EMP_0,GRA_0,300000,2,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1397168,3,0,FRE_1,EVE_1,0
29,EMP_1,GRA_0,1189238,3,0,FRE_0,EVE_1,0
35,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,651473,3,0,FRE_1,EVE_0,0
32,EMP_0,GRA_0,717039,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_1,607911,4,0,FRE_0,EVE_0,0
27,EMP_0,GRA_0,1576926,4,0,FRE_1,EVE_1,1
32,EMP_0,GRA_0,1135908,9,0,FRE_0,EVE_1,0
28,EMP_1,GRA_1,1211736,7,0,FRE_0,EVE_1,1
29,EMP_1,GRA_1,1415104,5,0,FRE_0,EVE_1,0
31,EMP_1,GRA_0,1198098,5,0,FRE_1,EVE_1,1
31,EMP_1,GRA_0,919094,3,0,FRE_0,EVE_0,1
30,EMP_0,GRA_0,1606471,6,1,FRE_1,EVE_0,1
35,EMP_0,GRA_0,835707,4,0,FRE_1,EVE_0,0
31,EMP_0,GRA_0,1553565,8,0,FRE_0,EVE_0,0
27,EMP_0,GRA_0,1599650,6,0,FRE_1,EVE_0,1
28,EMP_0,GRA_1,1445477,5,0,FRE_0,EVE_1,1
29,EMP_1,GRA_1,649167,3,0,FRE_0,EVE_0,0
31,EMP_1,GRA_1,300000,3,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,587330,4,0,FRE_1,EVE_0,1
29,EMP_1,GRA_0,1341530,4,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1800000,5,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,932281,7,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,778870,7,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,300000,5,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,1427482,3,0,FRE_0,EVE_0,0
28,EMP_0,GRA_1,831819,9,0,FRE_0,EVE_1,0
31,EMP_0,GRA_0,846578,5,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1800000,6,0,FRE_0,EVE_0,0
30,EMP_0,GRA_1,414302,5,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1250467,4,0,FRE_0,EVE_1,0
27,EMP_0,GRA_0,1109151,3,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,1332220,3,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,615820,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,300000,7,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,823525,7,1,FRE_0,EVE_1,0
28,EMP_1,GRA_0,682852,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,765583,3,1,FRE_1,EVE_0,0
32,EMP_1,GRA_0,1360138,5,0,FRE_1,EVE_0,0
27,EMP_1,GRA_0,300000,4,1,FRE_0,EVE_0,0
29,EMP_0,GRA_0,391355,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1743238,6,0,FRE_1,EVE_0,1
35,EMP_0,GRA_0,327026,9,0,FRE_0,EVE_1,1
32,EMP_1,GRA_1,357325,4,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,712717,3,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,576639,7,1,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1053810,5,0,FRE_1,EVE_0,0
25,EMP_1,GRA_1,300000,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,977660,5,0,FRE_1,EVE_0,0
28,EMP_1,GRA_1,345348,3,1,FRE_1,EVE_0,0
34,EMP_1,GRA_0,319879,7,0,FRE_0,EVE_0,0
26,EMP_1,GRA_1,300000,3,0,FRE_0,EVE_0,1
31,EMP_0,GRA_0,300000,7,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,1324910,3,0,FRE_0,EVE_0,1
27,EMP_0,GRA_0,906635,7,0,FRE_1,EVE_1,0
29,EMP_0,GRA_0,896033,7,0,FRE_0,EVE_1,1
28,EMP_1,GRA_1,811011,3,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,300000,9,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,929597,9,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,886533,6,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,1489206,5,1,FRE_0,EVE_1,1
35,EMP_0,GRA_0,704914,6,1,FRE_0,EVE_0,1
28,EMP_1,GRA_1,908318,6,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1461796,3,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,1583846,5,0,FRE_0,EVE_0,0
26,EMP_1,GRA_1,1689673,3,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1800000,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,300000,2,0,FRE_1,EVE_0,0
28,EMP_0,GRA_1,879314,6,1,FRE_0,EVE_0,1
27,EMP_1,GRA_0,852636,7,1,FRE_0,EVE_1,0
31,EMP_0,GRA_0,1057856,6,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,839312,5,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,902869,5,1,FRE_0,EVE_0,1
31,EMP_0,GRA_0,1163905,6,1,FRE_0,EVE_0,0
29,EMP_0,GRA_0,934973,5,0,FRE_1,EVE_0,0
30,EMP_0,GRA_1,1118846,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,409809,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1567413,3,0,FRE_0,EVE_0,0
27,EMP_0,GRA_0,652637,3,1,FRE_1,EVE_0,0
30,EMP_0,GRA_0,1008908,5,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,917794,6,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,1773760,5,1,FRE_0,EVE_0,1
35,EMP_0,GRA_1,787052,3,1,FRE_0,EVE_1,0
30,EMP_1,GRA_0,569363,6,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1592426,5,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,1206501,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,440832,8,1,FRE_0,EVE_0,0
28,EMP_1,GRA_1,1132221,7,1,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1295522,5,0,FRE_1,EVE_1,1
28,EMP_1,GRA_1,1402276,2,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,493074,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,300000,5,1,FRE_1,EVE_0,1
28,EMP_0,GRA_0,965016,2,1,FRE_0,EVE_0,0
35,EMP_0,GRA_0,667055,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,6,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1343016,7,1,FRE_0,EVE_0,1
28,EMP_0,GRA_0,755883,9,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,998203,4,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,300000,3,0,FRE_1,EVE_1,0
29,EMP_0,GRA_0,1098256,5,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1545449,5,0,FRE_0,EVE_0,1
30,EMP_0,GRA_0,1010436,6,1,FRE_0,EVE_1,0
28,EMP_1,GRA_0,313874,7,1,FRE_1,EVE_1,0
34,EMP_1,GRA_0,1150281,3,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1566831,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,848868,7,0,FRE_0,EVE_1,1
32,EMP_0,GRA_0,945492,2,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,880487,4,0,FRE_1,EVE_1,0
35,EMP_0,GRA_0,935709,5,0,FRE_0,EVE_1,0
34,EMP_0,GRA_0,1069611,4,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,695222,3,0,FRE_1,EVE_1,0
35,EMP_1,GRA_0,1408952,5,0,FRE_1,EVE_0,0
27,EMP_1,GRA_0,1028580,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1297552,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1566688,5,0,FRE_0,EVE_0,0
27,EMP_0,GRA_0,692056,7,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1105160,6,0,FRE_1,EVE_0,1
32,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,1
31,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_1,1
32,EMP_1,GRA_0,588901,5,0,FRE_0,EVE_1,0
34,EMP_1,GRA_0,1147216,5,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,300000,4,1,FRE_0,EVE_0,1
27,EMP_1,GRA_0,984041,7,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,1530628,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1402543,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1280375,4,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,960550,3,0,FRE_1,EVE_0,0
35,EMP_1,GRA_1,559331,5,1,FRE_0,EVE_0,1
31,EMP_1,GRA_1,1283742,2,0,FRE_0,EVE_0,0
35,EMP_1,GRA_1,1137271,9,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,379323,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1328810,5,1,FRE_1,EVE_0,0
35,EMP_1,GRA_0,513425,3,1,FRE_0,EVE_1,1
35,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,739024,4,1,FRE_1,EVE_1,1
28,EMP_1,GRA_0,942871,3,0,FRE_0,EVE_0,1
31,EMP_0,GRA_0,1410258,6,1,FRE_0,EVE_0,0
31,EMP_1,GRA_1,772774,5,0,FRE_1,EVE_0,1
29,EMP_1,GRA_0,815057,5,0,FRE_1,EVE_0,1
28,EMP_1,GRA_0,317878,4,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,321834,6,1,FRE_1,EVE_1,1
28,EMP_1,GRA_0,739825,9,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1021935,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_1,466325,4,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,1112205,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,870531,3,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,828473,3,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,1329229,2,1,FRE_1,EVE_0,1
29,EMP_0,GRA_0,663731,6,0,FRE_1,EVE_0,0
30,EMP_0,GRA_0,1231092,5,0,FRE_0,EVE_0,0
