index,Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
703.0,28,EMP_0,GRA_0,1200000,5,1,FRE_0,EVE_0,0
704.0,29,EMP_1,GRA_0,500000,3,0,FRE_0,EVE_0,1
705.0,25,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,0
706.0,28,EMP_1,GRA_0,1100000,7,1,FRE_0,EVE_0,1
707.0,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0,0
708.0,29,EMP_1,GRA_0,900000,3,0,FRE_0,EVE_0,0
709.0,34,EMP_1,GRA_0,1300000,6,1,FRE_0,EVE_0,0
710.0,34,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_0,0
711.0,29,EMP_1,GRA_0,600000,4,1,FRE_0,EVE_0,0
712.0,27,EMP_0,GRA_0,850000,2,0,FRE_0,EVE_0,0
713.0,35,EMP_1,GRA_1,950000,5,1,FRE_0,EVE_0,0
714.0,27,EMP_0,GRA_0,500000,2,0,FRE_0,EVE_0,1
715.0,28,EMP_1,GRA_0,700000,5,1,FRE_0,EVE_0,0
716.0,28,EMP_0,GRA_0,600000,5,0,FRE_0,EVE_0,0
717.0,26,EMP_1,GRA_0,750000,5,1,FRE_0,EVE_0,0
718.0,27,EMP_0,GRA_0,500000,4,1,FRE_0,EVE_0,1
719.0,28,EMP_1,GRA_0,650000,5,0,FRE_1,EVE_0,0
720.0,26,EMP_0,GRA_0,500000,3,0,FRE_0,EVE_0,0
721.0,34,EMP_0,GRA_0,1300000,5,0,FRE_1,EVE_0,1
722.0,31,EMP_1,GRA_0,1250000,4,0,FRE_0,EVE_0,0
723.0,28,EMP_0,GRA_0,600000,8,0,FRE_0,EVE_0,0
724.0,35,EMP_0,GRA_0,1100000,5,0,FRE_0,EVE_0,0
725.0,28,EMP_1,GRA_0,800000,4,1,FRE_0,EVE_0,0
726.0,27,EMP_1,GRA_1,450000,4,0,FRE_0,EVE_0,1
727.0,28,EMP_1,GRA_0,1150000,3,1,FRE_0,EVE_0,0
728.0,31,EMP_1,GRA_0,1250000,4,0,FRE_0,EVE_0,1
729.0,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
730.0,34,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1,1
731.0,28,EMP_1,GRA_0,1300000,2,1,FRE_0,EVE_0,0
732.0,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,0
733.0,34,EMP_1,GRA_0,700000,6,0,FRE_0,EVE_0,1
734.0,30,EMP_1,GRA_1,550000,5,1,FRE_0,EVE_0,1
735.0,33,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
736.0,34,EMP_1,GRA_0,1300000,4,0,FRE_0,EVE_0,0
737.0,26,EMP_1,GRA_0,1400000,3,1,FRE_0,EVE_1,0
738.0,31,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0,0
739.0,34,EMP_1,GRA_0,700000,4,1,FRE_1,EVE_0,0
740.0,30,EMP_1,GRA_1,550000,3,0,FRE_0,EVE_0,0
741.0,35,EMP_1,GRA_1,800000,6,0,FRE_0,EVE_0,1
742.0,28,EMP_1,GRA_0,800000,4,0,FRE_0,EVE_0,0
743.0,33,EMP_0,GRA_0,650000,5,0,FRE_1,EVE_0,1
744.0,30,EMP_1,GRA_1,550000,5,0,FRE_0,EVE_0,0
745.0,33,EMP_0,GRA_0,400000,5,1,FRE_0,EVE_0,0
746.0,28,EMP_1,GRA_0,500000,5,1,FRE_0,EVE_0,1
747.0,28,EMP_1,GRA_0,550000,5,0,FRE_0,EVE_0,0
748.0,28,EMP_1,GRA_0,1100000,8,0,FRE_0,EVE_0,0
749.0,33,EMP_0,GRA_0,1750000,4,0,FRE_0,EVE_0,0
750.0,34,EMP_1,GRA_0,1300000,7,0,FRE_0,EVE_0,1
751.0,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
752.0,34,EMP_1,GRA_0,1000000,4,1,FRE_0,EVE_0,0
753.0,27,EMP_0,GRA_0,1050000,2,1,FRE_0,EVE_0,0
754.0,34,EMP_1,GRA_1,1300000,4,0,FRE_0,EVE_0,0
755.0,34,EMP_1,GRA_1,1400000,4,0,FRE_0,EVE_1,0
756.0,35,EMP_1,GRA_1,800000,4,0,FRE_0,EVE_0,0
757.0,28,EMP_1,GRA_0,800000,7,0,FRE_0,EVE_0,1
758.0,28,EMP_0,GRA_0,600000,7,1,FRE_0,EVE_0,0
759.0,32,EMP_0,GRA_0,350000,4,0,FRE_0,EVE_0,0
760.0,26,EMP_1,GRA_0,500000,6,0,FRE_0,EVE_0,0
761.0,34,EMP_1,GRA_0,1000000,4,0,FRE_0,EVE_0,0
762.0,32,EMP_0,GRA_0,800000,6,1,FRE_0,EVE_0,0
763.0,34,EMP_0,GRA_0,1300000,9,1,FRE_0,EVE_0,1
764.0,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,0
765.0,28,EMP_0,GRA_0,600000,3,0,FRE_1,EVE_0,0
766.0,34,EMP_1,GRA_0,1300000,6,0,FRE_0,EVE_0,1
767.0,28,EMP_1,GRA_0,600000,6,0,FRE_0,EVE_0,0
768.0,29,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
769.0,34,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,0
770.0,25,EMP_1,GRA_1,1700000,3,0,FRE_1,EVE_0,1
771.0,27,EMP_0,GRA_0,850000,5,0,FRE_0,EVE_0,0
772.0,25,EMP_1,GRA_1,1150000,3,1,FRE_0,EVE_1,0
773.0,33,EMP_1,GRA_0,750000,4,1,FRE_0,EVE_0,0
774.0,28,EMP_1,GRA_0,1250000,4,1,FRE_0,EVE_0,0
775.0,31,EMP_0,GRA_0,1300000,6,0,FRE_0,EVE_0,0
776.0,31,EMP_1,GRA_0,950000,7,0,FRE_1,EVE_0,0
777.0,34,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1,1
778.0,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
779.0,28,EMP_1,GRA_0,1100000,4,1,FRE_0,EVE_0,1
780.0,31,EMP_1,GRA_0,1250000,5,1,FRE_0,EVE_0,0
781.0,28,EMP_1,GRA_0,900000,4,0,FRE_1,EVE_0,0
782.0,28,EMP_1,GRA_0,1150000,5,0,FRE_0,EVE_0,0
783.0,32,EMP_0,GRA_0,350000,3,0,FRE_0,EVE_0,0
784.0,34,EMP_1,GRA_0,1050000,5,0,FRE_0,EVE_0,0
785.0,34,EMP_1,GRA_0,700000,5,1,FRE_0,EVE_1,0
786.0,25,EMP_1,GRA_1,1150000,3,0,FRE_0,EVE_0,0
787.0,34,EMP_1,GRA_0,1000000,4,1,FRE_0,EVE_0,1
788.0,28,EMP_1,GRA_0,1200000,3,0,FRE_0,EVE_0,1
789.0,32,EMP_0,GRA_0,850000,7,1,FRE_0,EVE_0,1
790.0,28,EMP_1,GRA_0,700000,4,0,FRE_0,EVE_0,0
791.0,32,EMP_0,GRA_0,650000,5,1,FRE_0,EVE_0,0
792.0,26,EMP_1,GRA_0,500000,5,1,FRE_0,EVE_0,1
793.0,26,EMP_1,GRA_0,1500000,3,0,FRE_1,EVE_1,1
794.0,28,EMP_1,GRA_0,800000,4,1,FRE_0,EVE_1,0
795.0,29,EMP_1,GRA_0,1200000,7,0,FRE_0,EVE_0,0
796.0,26,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
797.0,27,EMP_1,GRA_1,350000,4,0,FRE_0,EVE_0,0
798.0,31,EMP_0,GRA_1,300000,4,0,FRE_0,EVE_0,0
799.0,28,EMP_1,GRA_0,500000,4,1,FRE_0,EVE_0,0
800.0,29,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,0
801.0,34,EMP_1,GRA_0,850000,3,1,FRE_0,EVE_1,0
802.0,26,EMP_1,GRA_0,500000,4,1,FRE_0,EVE_0,1
803.0,33,EMP_0,GRA_0,600000,7,0,FRE_0,EVE_0,1
804.0,27,EMP_1,GRA_1,350000,5,1,FRE_0,EVE_0,0
805.0,25,EMP_1,GRA_1,600000,4,0,FRE_1,EVE_0,0
806.0,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
807.0,32,EMP_0,GRA_0,900000,5,0,FRE_1,EVE_0,0
808.0,28,EMP_1,GRA_0,900000,3,0,FRE_0,EVE_0,0
809.0,25,EMP_1,GRA_1,1150000,3,0,FRE_0,EVE_0,0
810.0,28,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
811.0,34,EMP_1,GRA_0,1050000,5,0,FRE_0,EVE_0,0
812.0,30,EMP_1,GRA_1,550000,7,0,FRE_0,EVE_0,0
813.0,25,EMP_1,GRA_0,500000,4,1,FRE_0,EVE_0,1
814.0,34,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
815.0,28,EMP_1,GRA_0,800000,5,0,FRE_0,EVE_0,0
816.0,32,EMP_0,GRA_0,850000,3,0,FRE_0,EVE_0,1
817.0,28,EMP_1,GRA_0,1150000,3,0,FRE_1,EVE_0,0
818.0,26,EMP_1,GRA_0,500000,6,0,FRE_0,EVE_0,0
819.0,33,EMP_1,GRA_0,550000,5,0,FRE_1,EVE_0,0
820.0,34,EMP_1,GRA_0,1000000,4,0,FRE_0,EVE_0,1
821.0,34,EMP_1,GRA_0,1500000,5,1,FRE_1,EVE_1,1
822.0,28,EMP_1,GRA_0,750000,4,0,FRE_0,EVE_0,0
823.0,28,EMP_1,GRA_0,1200000,6,1,FRE_0,EVE_0,0
824.0,32,EMP_0,GRA_0,650000,3,0,FRE_0,EVE_0,1
825.0,34,EMP_1,GRA_1,1300000,4,0,FRE_0,EVE_0,0
826.0,31,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
827.0,28,EMP_1,GRA_0,750000,2,0,FRE_0,EVE_0,1
828.0,34,EMP_1,GRA_0,1500000,4,1,FRE_1,EVE_1,1
829.0,28,EMP_1,GRA_0,550000,4,0,FRE_0,EVE_0,0
830.0,28,EMP_1,GRA_0,800000,7,0,FRE_1,EVE_0,0
831.0,30,EMP_1,GRA_1,800000,3,0,FRE_0,EVE_0,0
832.0,28,EMP_1,GRA_0,1150000,5,0,FRE_0,EVE_0,0
833.0,28,EMP_1,GRA_0,700000,3,0,FRE_0,EVE_0,0
834.0,33,EMP_1,GRA_0,1400000,8,0,FRE_0,EVE_1,0
835.0,28,EMP_1,GRA_0,800000,7,1,FRE_0,EVE_0,1
836.0,26,EMP_0,GRA_0,500000,6,0,FRE_0,EVE_0,0
837.0,35,EMP_1,GRA_1,800000,6,0,FRE_1,EVE_0,1
838.0,27,EMP_1,GRA_1,800000,5,0,FRE_0,EVE_0,0
839.0,31,EMP_0,GRA_0,1200000,6,1,FRE_0,EVE_0,0
840.0,31,EMP_0,GRA_1,400000,3,0,FRE_0,EVE_0,0
841.0,28,EMP_1,GRA_0,800000,6,0,FRE_0,EVE_1,0
842.0,28,EMP_1,GRA_0,650000,5,0,FRE_0,EVE_1,0
843.0,29,EMP_1,GRA_0,900000,7,0,FRE_0,EVE_0,1
844.0,34,EMP_1,GRA_0,700000,6,0,FRE_1,EVE_0,1
845.0,34,EMP_1,GRA_1,1300000,4,0,FRE_0,EVE_0,1
846.0,34,EMP_1,GRA_0,1500000,3,0,FRE_1,EVE_1,1
847.0,34,EMP_1,GRA_0,1300000,4,0,FRE_0,EVE_0,1
848.0,33,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
849.0,30,EMP_1,GRA_1,800000,4,0,FRE_0,EVE_0,1
850.0,34,EMP_1,GRA_1,750000,4,0,FRE_1,EVE_0,0
851.0,33,EMP_0,GRA_0,650000,4,0,FRE_0,EVE_0,1
852.0,31,EMP_0,GRA_1,350000,3,0,FRE_0,EVE_0,0
853.0,29,EMP_1,GRA_0,500000,7,0,FRE_0,EVE_0,1
854.0,34,EMP_1,GRA_0,1000000,6,1,FRE_0,EVE_0,1
855.0,27,EMP_1,GRA_1,1550000,6,0,FRE_1,EVE_0,1
856.0,31,EMP_1,GRA_0,1400000,4,0,FRE_0,EVE_1,1
857.0,26,EMP_1,GRA_0,600000,4,0,FRE_0,EVE_0,0
858.0,30,EMP_1,GRA_1,550000,5,0,FRE_1,EVE_0,0
859.0,28,EMP_0,GRA_0,600000,4,1,FRE_0,EVE_0,0
860.0,28,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_1,0
861.0,31,EMP_0,GRA_0,1200000,6,0,FRE_0,EVE_0,0
862.0,28,EMP_0,GRA_0,300000,2,0,FRE_0,EVE_0,0
863.0,27,EMP_0,GRA_0,1050000,5,0,FRE_1,EVE_0,0
864.0,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
865.0,33,EMP_0,GRA_0,1100000,2,0,FRE_0,EVE_0,0
866.0,28,EMP_1,GRA_0,800000,5,1,FRE_0,EVE_0,0
867.0,30,EMP_1,GRA_1,650000,6,1,FRE_0,EVE_0,1
868.0,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
869.0,28,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
870.0,28,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
871.0,27,EMP_0,GRA_0,500000,6,0,FRE_0,EVE_0,0
872.0,28,EMP_1,GRA_0,550000,3,0,FRE_0,EVE_0,1
873.0,26,EMP_0,GRA_0,500000,5,0,FRE_0,EVE_0,0
874.0,28,EMP_1,GRA_0,1200000,4,1,FRE_0,EVE_1,0
875.0,27,EMP_0,GRA_0,850000,4,1,FRE_0,EVE_0,0
876.0,28,EMP_1,GRA_0,750000,4,0,FRE_0,EVE_0,0
877.0,26,EMP_1,GRA_0,1400000,3,1,FRE_0,EVE_1,1
878.0,26,EMP_1,GRA_0,1500000,5,0,FRE_1,EVE_1,1
879.0,28,EMP_1,GRA_0,750000,2,0,FRE_0,EVE_0,0
880.0,33,EMP_0,GRA_0,1000000,4,0,FRE_1,EVE_1,0
881.0,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_1,0
882.0,28,EMP_0,GRA_0,1200000,4,0,FRE_0,EVE_0,1
883.0,33,EMP_0,GRA_0,1100000,4,1,FRE_0,EVE_0,0
884.0,28,EMP_1,GRA_0,1100000,5,0,FRE_0,EVE_0,0
885.0,28,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
886.0,28,EMP_1,GRA_0,1450000,6,0,FRE_1,EVE_1,1
887.0,33,EMP_1,GRA_0,1500000,4,1,FRE_1,EVE_1,1
888.0,33,EMP_1,GRA_0,1400000,5,0,FRE_1,EVE_1,0
889.0,29,EMP_1,GRA_0,1200000,3,1,FRE_0,EVE_1,1
890.0,34,EMP_1,GRA_1,1300000,5,0,FRE_1,EVE_0,1
891.0,27,EMP_1,GRA_1,450000,7,0,FRE_0,EVE_0,0
892.0,25,EMP_1,GRA_0,1700000,4,0,FRE_1,EVE_0,1
893.0,31,EMP_1,GRA_0,1650000,2,0,FRE_1,EVE_0,1
894.0,31,EMP_1,GRA_0,950000,3,0,FRE_1,EVE_0,0
895.0,33,EMP_0,GRA_0,800000,6,0,FRE_0,EVE_0,1
896.0,27,EMP_0,GRA_0,1050000,3,0,FRE_0,EVE_0,0
897.0,29,EMP_1,GRA_0,1100000,4,0,FRE_0,EVE_0,0
898.0,31,EMP_1,GRA_0,1250000,5,0,FRE_0,EVE_0,1
899.0,27,EMP_0,GRA_0,750000,6,0,FRE_0,EVE_0,0
900.0,28,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_0,0
901.0,30,EMP_1,GRA_1,1450000,5,1,FRE_1,EVE_1,1
902.0,28,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
903.0,25,EMP_1,GRA_0,1700000,3,0,FRE_1,EVE_0,1
904.0,28,EMP_1,GRA_0,700000,5,0,FRE_1,EVE_0,0
905.0,31,EMP_1,GRA_0,1350000,6,0,FRE_0,EVE_1,1
906.0,32,EMP_0,GRA_0,800000,6,0,FRE_1,EVE_0,0
907.0,27,EMP_1,GRA_1,450000,3,0,FRE_0,EVE_0,1
908.0,28,EMP_1,GRA_0,550000,4,1,FRE_0,EVE_0,0
909.0,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_1,0
910.0,29,EMP_0,GRA_0,600000,3,0,FRE_0,EVE_0,0
911.0,29,EMP_1,GRA_0,1100000,3,0,FRE_0,EVE_0,0
912.0,32,EMP_0,GRA_0,350000,4,1,FRE_0,EVE_0,0
913.0,28,EMP_1,GRA_0,900000,5,0,FRE_0,EVE_0,0
914.0,28,EMP_1,GRA_0,900000,2,0,FRE_1,EVE_0,0
915.0,34,EMP_1,GRA_0,1300000,3,0,FRE_0,EVE_0,0
916.0,28,EMP_0,GRA_0,300000,6,0,FRE_0,EVE_0,0
917.0,28,EMP_1,GRA_0,500000,3,0,FRE_0,EVE_0,0
918.0,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,0
919.0,30,EMP_1,GRA_1,650000,3,0,FRE_0,EVE_0,0
920.0,33,EMP_0,GRA_0,600000,4,0,FRE_0,EVE_0,0
921.0,25,EMP_1,GRA_1,1150000,4,0,FRE_0,EVE_0,0
922.0,31,EMP_1,GRA_0,500000,6,1,FRE_0,EVE_0,0
923.0,28,EMP_1,GRA_0,1150000,6,0,FRE_0,EVE_0,0
924.0,27,EMP_1,GRA_1,600000,4,0,FRE_1,EVE_0,0
925.0,25,EMP_1,GRA_0,1750000,4,0,FRE_0,EVE_1,1
926.0,26,EMP_0,GRA_0,1450000,3,1,FRE_1,EVE_1,1
927.0,31,EMP_1,GRA_0,900000,5,1,FRE_1,EVE_0,0
928.0,33,EMP_1,GRA_0,1400000,3,0,FRE_0,EVE_1,1
929.0,29,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,1
930.0,26,EMP_1,GRA_0,1250000,3,1,FRE_0,EVE_0,1
931.0,34,EMP_1,GRA_0,1000000,4,0,FRE_0,EVE_0,0
932.0,28,EMP_1,GRA_0,1100000,7,0,FRE_1,EVE_0,0
933.0,26,EMP_1,GRA_0,1300000,5,0,FRE_0,EVE_0,0
934.0,34,EMP_1,GRA_0,700000,5,0,FRE_0,EVE_0,1
935.0,34,EMP_1,GRA_0,1300000,4,1,FRE_0,EVE_0,1
936.0,29,EMP_1,GRA_0,500000,3,1,FRE_0,EVE_0,0
937.0,32,EMP_0,GRA_0,650000,5,0,FRE_1,EVE_0,0
938.0,33,EMP_0,GRA_0,400000,4,0,FRE_0,EVE_0,0
939.0,34,EMP_1,GRA_0,700000,4,0,FRE_1,EVE_0,1
940.0,29,EMP_1,GRA_0,1200000,5,0,FRE_0,EVE_0,0
941.0,31,EMP_1,GRA_0,1400000,6,1,FRE_0,EVE_1,0
942.0,28,EMP_1,GRA_0,800000,4,0,FRE_0,EVE_0,0
943.0,25,EMP_1,GRA_0,1700000,5,0,FRE_1,EVE_0,1
944.0,33,EMP_0,GRA_0,400000,6,0,FRE_0,EVE_0,1
945.0,28,EMP_1,GRA_0,900000,9,1,FRE_0,EVE_1,0
946.0,29,EMP_1,GRA_0,1050000,5,0,FRE_0,EVE_0,0
947.0,28,EMP_1,GRA_0,800000,5,0,FRE_1,EVE_0,0
948.0,25,EMP_1,GRA_1,1150000,3,1,FRE_0,EVE_0,0
949.0,31,EMP_1,GRA_0,1250000,7,0,FRE_0,EVE_0,0
950.0,33,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
951.0,30,EMP_1,GRA_1,1450000,3,1,FRE_1,EVE_1,1
952.0,31,EMP_1,GRA_0,950000,4,1,FRE_0,EVE_0,1
953.0,35,EMP_1,GRA_1,800000,6,0,FRE_0,EVE_0,1
954.0,29,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,1
955.0,28,EMP_0,GRA_0,1200000,8,0,FRE_1,EVE_0,1
956.0,29,EMP_1,GRA_0,500000,3,0,FRE_0,EVE_0,0
957.0,29,EMP_1,GRA_0,1050000,4,0,FRE_0,EVE_0,0
958.0,28,EMP_0,GRA_0,300000,3,1,FRE_0,EVE_0,0
959.0,32,EMP_0,GRA_0,800000,6,1,FRE_0,EVE_0,1
960.0,34,EMP_1,GRA_0,1300000,5,1,FRE_0,EVE_0,0
961.0,31,EMP_1,GRA_0,1400000,4,0,FRE_1,EVE_1,1
962.0,25,EMP_1,GRA_0,1750000,3,0,FRE_0,EVE_1,1
963.0,27,EMP_0,GRA_0,850000,3,0,FRE_0,EVE_0,0
964.0,33,EMP_0,GRA_0,700000,6,1,FRE_0,EVE_0,1
965.0,31,EMP_0,GRA_0,400000,5,0,FRE_0,EVE_0,0
966.0,29,EMP_1,GRA_0,350000,9,1,FRE_0,EVE_0,0
967.0,34,EMP_0,GRA_0,1300000,4,0,FRE_0,EVE_0,1
968.0,31,EMP_0,GRA_1,300000,6,0,FRE_0,EVE_0,0
969.0,30,EMP_1,GRA_1,550000,3,0,FRE_0,EVE_0,0
970.0,28,EMP_1,GRA_0,1250000,6,0,FRE_1,EVE_0,0
971.0,31,EMP_0,GRA_1,350000,4,1,FRE_0,EVE_0,0
972.0,26,EMP_1,GRA_0,1400000,6,0,FRE_0,EVE_1,1
973.0,34,EMP_1,GRA_0,1500000,7,0,FRE_1,EVE_1,1
974.0,25,EMP_1,GRA_0,1400000,7,0,FRE_0,EVE_1,1
975.0,28,EMP_1,GRA_0,550000,5,0,FRE_0,EVE_0,0
976.0,34,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
977.0,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,0
978.0,34,EMP_1,GRA_0,1050000,5,1,FRE_0,EVE_0,0
979.0,34,EMP_1,GRA_0,700000,6,0,FRE_0,EVE_0,1
980.0,29,EMP_1,GRA_0,1200000,8,0,FRE_1,EVE_0,0
981.0,28,EMP_1,GRA_0,1250000,3,0,FRE_0,EVE_0,0
982.0,25,EMP_1,GRA_0,1800000,4,1,FRE_1,EVE_0,1
983.0,26,EMP_1,GRA_0,600000,6,0,FRE_0,EVE_0,0
984.0,31,EMP_1,GRA_0,1250000,3,0,FRE_0,EVE_0,1
985.0,28,EMP_1,GRA_0,550000,5,0,FRE_0,EVE_0,0
986.0,34,EMP_1,GRA_0,1500000,3,1,FRE_1,EVE_1,1
987.0,33,EMP_0,GRA_0,700000,7,0,FRE_1,EVE_0,1
988.0,28,EMP_1,GRA_0,800000,4,1,FRE_0,EVE_0,0
989.0,29,EMP_1,GRA_0,500000,3,0,FRE_0,EVE_0,0
990.0,29,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
991.0,28,EMP_1,GRA_0,700000,7,0,FRE_1,EVE_0,0
992.0,27,EMP_0,GRA_0,500000,5,0,FRE_0,EVE_0,0
993.0,33,EMP_0,GRA_0,1000000,3,0,FRE_0,EVE_0,0
994.0,29,EMP_1,GRA_0,1050000,5,1,FRE_0,EVE_0,1
995.0,31,EMP_0,GRA_1,350000,4,1,FRE_0,EVE_0,0
996.0,31,EMP_1,GRA_0,900000,3,0,FRE_0,EVE_0,0
997.0,27,EMP_0,GRA_0,1050000,4,0,FRE_0,EVE_0,0
998.0,34,EMP_0,GRA_0,1300000,5,1,FRE_0,EVE_0,1
999.0,34,EMP_1,GRA_0,1050000,5,0,FRE_1,EVE_0,0
1000.0,25,EMP_1,GRA_1,1150000,4,1,FRE_0,EVE_0,0
1001.0,29,EMP_1,GRA_0,1050000,7,0,FRE_0,EVE_0,0
1002.0,28,EMP_1,GRA_0,1150000,7,0,FRE_0,EVE_0,0
1003.0,31,EMP_0,GRA_0,400000,3,0,FRE_0,EVE_0,0
1004.0,26,EMP_1,GRA_0,1500000,4,0,FRE_1,EVE_1,1
1005.0,28,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
1006.0,28,EMP_1,GRA_0,550000,4,0,FRE_1,EVE_0,0
1007.0,34,EMP_1,GRA_0,500000,4,0,FRE_0,EVE_0,0
1008.0,27,EMP_0,GRA_0,850000,6,0,FRE_1,EVE_0,0
1009.0,31,EMP_0,GRA_0,400000,9,0,FRE_0,EVE_0,0
1010.0,25,EMP_1,GRA_1,1150000,6,0,FRE_0,EVE_0,1
1011.0,29,EMP_1,GRA_0,1200000,4,0,FRE_1,EVE_0,0
1012.0,33,EMP_0,GRA_0,600000,8,0,FRE_0,EVE_0,1
1013.0,33,EMP_0,GRA_0,1000000,4,0,FRE_0,EVE_1,0
1014.0,34,EMP_1,GRA_0,1500000,3,0,FRE_1,EVE_1,1
1015.0,25,EMP_1,GRA_1,1150000,7,0,FRE_0,EVE_0,0
1016.0,28,EMP_1,GRA_0,800000,4,0,FRE_0,EVE_0,0
1017.0,26,EMP_1,GRA_0,600000,3,0,FRE_1,EVE_0,0
1018.0,26,EMP_1,GRA_0,500000,7,0,FRE_0,EVE_0,0
1019.0,28,EMP_1,GRA_0,1450000,6,0,FRE_1,EVE_1,1
1020.0,28,EMP_1,GRA_0,550000,5,0,FRE_1,EVE_0,0
1021.0,28,EMP_1,GRA_0,500000,5,1,FRE_0,EVE_0,0
1022.0,29,EMP_1,GRA_0,1350000,4,0,FRE_0,EVE_1,1
1023.0,26,EMP_1,GRA_0,750000,3,1,FRE_0,EVE_0,0
1024.0,28,EMP_0,GRA_0,600000,3,0,FRE_0,EVE_0,0
1025.0,29,EMP_1,GRA_0,600000,6,0,FRE_0,EVE_0,0
1026.0,34,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,0
1027.0,29,EMP_1,GRA_0,1200000,4,0,FRE_0,EVE_0,0
1028.0,26,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
1029.0,32,EMP_0,GRA_0,800000,5,0,FRE_1,EVE_0,0
1030.0,34,EMP_1,GRA_0,1000000,4,0,FRE_0,EVE_0,0
1031.0,28,EMP_1,GRA_0,500000,5,0,FRE_0,EVE_0,1
1032.0,25,EMP_1,GRA_0,1400000,5,0,FRE_0,EVE_1,1
1033.0,31,EMP_1,GRA_0,1350000,5,0,FRE_0,EVE_1,1
1034.0,28,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
1035.0,31,EMP_0,GRA_1,300000,5,0,FRE_0,EVE_0,0
1036.0,32,EMP_0,GRA_0,850000,4,1,FRE_0,EVE_0,0
1037.0,32,EMP_0,GRA_0,850000,4,0,FRE_1,EVE_0,0
1038.0,29,EMP_1,GRA_0,600000,3,0,FRE_0,EVE_0,0
1039.0,31,EMP_1,GRA_0,1350000,3,0,FRE_0,EVE_1,1
1040.0,30,EMP_1,GRA_1,1450000,6,0,FRE_1,EVE_1,1
1041.0,25,EMP_1,GRA_0,1400000,4,1,FRE_1,EVE_1,1
1042.0,28,EMP_0,GRA_0,1200000,6,1,FRE_0,EVE_0,0
1043.0,28,EMP_1,GRA_0,700000,4,1,FRE_0,EVE_0,0
1044.0,27,EMP_0,GRA_0,500000,7,0,FRE_0,EVE_0,0
1045.0,28,EMP_1,GRA_0,900000,8,0,FRE_0,EVE_0,0
1046.0,29,EMP_1,GRA_0,1200000,6,1,FRE_0,EVE_0,0
1047.0,31,EMP_1,GRA_0,1250000,6,0,FRE_0,EVE_0,0
1048.0,25,EMP_1,GRA_1,1350000,5,1,FRE_0,EVE_1,1
1049.0,25,EMP_1,GRA_1,1700000,3,0,FRE_1,EVE_0,1
1050.0,34,EMP_1,GRA_0,1000000,6,0,FRE_0,EVE_0,1
1051.0,29,EMP_1,GRA_0,1050000,3,0,FRE_1,EVE_0,0
1052.0,33,EMP_0,GRA_0,400000,7,1,FRE_0,EVE_0,1
1053.0,34,EMP_1,GRA_0,700000,3,1,FRE_0,EVE_0,0
